#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
2.064000000000000000e+03	1.506715926412834961e+05	1.421937845290631003e+03	1.461472281058168737e+05	1.433035954642561137e+03	1.014280242510464973e+03	1.385050850943295164e-02	6.783529900497142946e-03	6.486346277060155430e-01	1.498860692792524929e-01	8.884073192054080437e+01	8.577813112065117096e+00	4.089540615955775138e+01	9.153329205243684541e+00	1.382499999999708962e-02	4.948548812511562311e-01	6.084699999999999553e-01	2.948562407958805753e-01	8.884073192054080437e+01	1.000000000000000056e-01	8.983919430555042940e-03	4.709043420821904663e-03	9.919154703066970433e-03	0.000000000000000000e+00
2.065000000000000000e+03	1.507829026332897483e+05	1.424875884592604280e+03	1.462480431480190891e+05	1.447151428369647192e+03	1.023582949813834489e+03	1.377054828405075218e-02	6.617118274014658144e-03	6.483321358844359450e-01	1.528600670123012595e-01	8.907288920988119685e+01	8.734714314795544610e+00	4.096617662641324387e+01	9.192832990347525879e+00	1.386600000000015598e-02	4.950061390705486342e-01	6.085099999999999953e-01	2.949990979387377976e-01	8.907288920988119685e+01	1.000000000000000056e-01	8.927888981298377769e-03	4.632548444091265719e-03	8.058277692501079892e-03	0.000000000000000000e+00
2.066000000000000000e+03	1.508949111945627083e+05	1.428249753916549025e+03	1.463721391444788023e+05	1.463298741254097422e+03	1.031042292677511568e+03	1.392726992176970650e-02	6.597078659485939960e-03	6.478970868669212679e-01	1.511730397129716907e-01	8.888267540816980272e+01	8.774111230622677837e+00	4.083954655539992018e+01	9.177292708161077783e+00	1.415000000000077307e-02	4.951460964863761971e-01	6.085599999999999898e-01	2.951419550815949644e-01	8.888267540816980272e+01	1.000000000000000056e-01	9.023437610323887387e-03	4.626398697352728830e-03	9.870015366176210225e-03	0.000000000000000000e+00
2.067000000000000000e+03	1.510057337040302518e+05	1.432040383001336295e+03	1.464734561093365191e+05	1.481628465862304438e+03	1.042095801182320884e+03	1.383030602711954153e-02	6.556555973020644461e-03	6.474288098526468360e-01	1.489853483190217709e-01	8.916303630284380688e+01	8.751410695457737532e+00	4.093523408205487613e+01	9.183995324668400073e+00	1.417099999999749116e-02	4.952816928229213933e-01	6.086099999999999843e-01	2.952848122244520757e-01	8.916303630284380688e+01	1.000000000000000194e-01	8.954138571035892558e-03	4.591549905957595726e-03	7.855661137269221925e-03	0.000000000000000000e+00
2.068000000000000000e+03	1.511174139055445266e+05	1.436281475548221806e+03	1.466007528425491764e+05	1.489019077081243722e+03	1.042316042981691680e+03	1.346988743424399997e-02	6.490355717540068764e-03	6.469502376604253646e-01	1.475847487912620992e-01	8.900756561418199908e+01	8.672614305665755197e+00	4.082756973740583817e+01	9.145933459601547355e+00	1.390899999999817283e-02	4.954220957997878538e-01	6.086500000000000243e-01	2.954276693673092424e-01	8.900756561418199908e+01	1.000000000000000056e-01	8.714346876843333603e-03	4.532261346758665287e-03	9.443258629089495287e-03	0.000000000000000000e+00
2.069000000000000000e+03	1.512321671984915156e+05	1.441034035762561871e+03	1.467066484914218599e+05	1.486389664511427327e+03	1.037890901507870240e+03	1.361560257999571560e-02	6.633820677018532723e-03	6.464826371416548811e-01	1.469950759381294658e-01	8.922777269755029295e+01	8.591558535309193445e+00	4.089693305326386508e+01	9.135057985112988277e+00	1.415300000000030423e-02	4.955769505128159169e-01	6.087000000000000188e-01	2.955705265101664092e-01	8.922777269755029295e+01	1.000000000000000056e-01	8.802250662188350339e-03	4.625836706320024527e-03	8.370997282798553485e-03	0.000000000000000000e+00
2.070000000000000000e+03	1.513457745062560716e+05	1.446048695268256779e+03	1.468261085708146566e+05	1.492656621486590439e+03	1.039875197745798914e+03	1.404380424217838326e-02	6.676851373387818200e-03	6.460153702347224414e-01	1.472200579322912595e-01	8.917133777299790154e+01	8.591970900918845189e+00	4.083806521383212385e+01	9.119675107159800120e+00	1.467199999999735383e-02	4.957192885878403676e-01	6.087500000000000133e-01	2.957133836530235205e-01	8.917133777299790154e+01	1.000000000000000056e-01	9.072513397014833267e-03	4.676274404550465405e-03	1.041720562151939727e-02	0.000000000000000000e+00
2.071000000000000000e+03	1.514559975454779342e+05	1.451104335399460979e+03	1.469221036040637118e+05	1.500382401267338992e+03	1.048074993521756369e+03	1.394764203365682527e-02	6.590107094629441865e-03	6.455484367055179806e-01	1.482524820148767575e-01	8.957653962328210184e+01	8.835245688673929010e+00	4.099545421923653521e+01	9.188885011749533760e+00	1.463100000000139289e-02	4.958551674528940412e-01	6.088000000000000078e-01	2.958562407958806872e-01	8.957653962328210184e+01	1.000000000000000194e-01	9.003878510555335737e-03	4.627480309791954030e-03	8.568473581816666088e-03	0.000000000000000000e+00
2.072000000000000000e+03	1.515670607943687064e+05	1.456326182043645986e+03	1.470388105052931351e+05	1.493769159440337262e+03	1.041729247753990649e+03	1.335376947912953610e-02	6.393088613091697965e-03	6.450712412336778723e-01	1.500697686125961605e-01	8.956475228144410039e+01	8.871370257051252040e+00	4.095950668660407246e+01	9.184248965927867658e+00	1.405400000000156524e-02	4.959945166408304407e-01	6.088400000000000478e-01	2.959990979387378540e-01	8.956475228144410039e+01	1.000000000000000056e-01	8.614132653050493929e-03	4.490696496917742815e-03	8.250426028227697897e-03	0.000000000000000000e+00
2.073000000000000000e+03	1.516831490925499238e+05	1.461884419583385352e+03	1.471600163674605719e+05	1.488613271868593074e+03	1.034743179159832152e+03	1.334188617451621643e-02	6.540345792089806432e-03	6.446049822857976563e-01	1.526452671542470607e-01	8.940571164843919405e+01	8.726478687585759175e+00	4.085622801611089017e+01	9.135271648557527158e+00	1.407499999999828333e-02	4.961442005305927161e-01	6.088900000000000423e-01	2.961419550815950208e-01	8.940571164843919405e+01	1.000000000000000056e-01	8.600246301183153697e-03	4.590952189069882720e-03	9.449669754167363059e-03	0.000000000000000000e+00
