	#Depth	Thinning	uncertainty %
1.810500000000000000e+03	6.043800000000000283e-01	0.258571428571426	
1.811500000000000000e+03	6.043800000000000283e-01	0.258714285714283	
1.812500000000000000e+03	6.043899999999999828e-01	0.25885714285714	
1.813500000000000000e+03	6.044000000000000483e-01	0.258999999999997	
1.814500000000000000e+03	6.044100000000000028e-01	0.259142857142854	
1.815500000000000000e+03	6.044199999999999573e-01	0.259285714285711	
1.816500000000000000e+03	6.044300000000000228e-01	0.259428571428569	
1.817500000000000000e+03	6.044399999999999773e-01	0.259571428571426	
1.818500000000000000e+03	6.044399999999999773e-01	0.259714285714283	
1.819500000000000000e+03	6.044500000000000428e-01	0.25985714285714	
1.820500000000000000e+03	6.044599999999999973e-01	0.259999999999997	
1.821500000000000000e+03	6.044699999999999518e-01	0.260142857142854	
1.822500000000000000e+03	6.044800000000000173e-01	0.260285714285712	
1.823500000000000000e+03	6.044899999999999718e-01	0.260428571428569	
1.824500000000000000e+03	6.045000000000000373e-01	0.260571428571426	
1.825500000000000000e+03	6.045000000000000373e-01	0.260714285714283	
1.826500000000000000e+03	6.045099999999999918e-01	0.26085714285714	
1.827500000000000000e+03	6.045199999999999463e-01	0.260999999999997	
1.828500000000000000e+03	6.045300000000000118e-01	0.261142857142855	
1.829500000000000000e+03	6.045399999999999663e-01	0.261285714285712	
1.830500000000000000e+03	6.045500000000000318e-01	0.261428571428569	
1.831500000000000000e+03	6.045599999999999863e-01	0.261571428571426	
1.832500000000000000e+03	6.045700000000000518e-01	0.261714285714283	
1.833500000000000000e+03	6.045700000000000518e-01	0.26185714285714	
1.834500000000000000e+03	6.045800000000000063e-01	0.261999999999998	
1.835500000000000000e+03	6.045899999999999608e-01	0.262142857142855	
1.836500000000000000e+03	6.046000000000000263e-01	0.262285714285712	
1.837500000000000000e+03	6.046099999999999808e-01	0.262428571428569	
1.838500000000000000e+03	6.046200000000000463e-01	0.262571428571426	
1.839500000000000000e+03	6.046300000000000008e-01	0.262714285714283	
1.840500000000000000e+03	6.046300000000000008e-01	0.262857142857141	
1.841500000000000000e+03	6.046399999999999553e-01	0.262999999999998	
1.842500000000000000e+03	6.046500000000000208e-01	0.263142857142855	
1.843500000000000000e+03	6.046599999999999753e-01	0.263285714285712	
1.844500000000000000e+03	6.046700000000000408e-01	0.263428571428569	
1.845500000000000000e+03	6.046799999999999953e-01	0.263571428571426	
1.846500000000000000e+03	6.046899999999999498e-01	0.263714285714284	
1.847500000000000000e+03	6.047000000000000153e-01	0.263857142857141	
1.848500000000000000e+03	6.047000000000000153e-01	0.263999999999998	
1.849500000000000000e+03	6.047099999999999698e-01	0.264142857142855	
1.850500000000000000e+03	6.047200000000000353e-01	0.264285714285712	
1.851500000000000000e+03	6.047299999999999898e-01	0.264428571428569	
1.852500000000000000e+03	6.047400000000000553e-01	0.264571428571427	
1.853500000000000000e+03	6.047500000000000098e-01	0.264714285714284	
1.854500000000000000e+03	6.047599999999999643e-01	0.264857142857141	
1.855500000000000000e+03	6.047599999999999643e-01	0.264999999999998	
1.856500000000000000e+03	6.047700000000000298e-01	0.265142857142855	
1.857500000000000000e+03	6.047799999999999843e-01	0.265285714285712	
1.858500000000000000e+03	6.047900000000000498e-01	0.26542857142857	
1.859500000000000000e+03	6.048000000000000043e-01	0.265571428571427	
1.860500000000000000e+03	6.048099999999999588e-01	0.265714285714284	
1.861500000000000000e+03	6.048200000000000243e-01	0.265857142857141	
1.862500000000000000e+03	6.048200000000000243e-01	0.265999999999998	
1.863500000000000000e+03	6.048299999999999788e-01	0.266142857142855	
1.864500000000000000e+03	6.048400000000000443e-01	0.266285714285713	
1.865500000000000000e+03	6.048499999999999988e-01	0.26642857142857	
1.866500000000000000e+03	6.048599999999999532e-01	0.266571428571427	
1.867500000000000000e+03	6.048700000000000188e-01	0.266714285714284	
1.868500000000000000e+03	6.048799999999999732e-01	0.266857142857141	
1.869500000000000000e+03	6.048900000000000388e-01	0.266999999999998	
1.870500000000000000e+03	6.048900000000000388e-01	0.267142857142856	
1.871500000000000000e+03	6.048999999999999932e-01	0.267285714285713	
1.872500000000000000e+03	6.049099999999999477e-01	0.26742857142857	
1.873500000000000000e+03	6.049200000000000133e-01	0.267571428571427	
1.874500000000000000e+03	6.049299999999999677e-01	0.267714285714284	
1.875500000000000000e+03	6.049400000000000333e-01	0.267857142857141	
1.876500000000000000e+03	6.049499999999999877e-01	0.267999999999999	
1.877500000000000000e+03	6.049499999999999877e-01	0.268142857142856	
1.878500000000000000e+03	6.049600000000000533e-01	0.268285714285713	
1.879500000000000000e+03	6.049700000000000077e-01	0.26842857142857	
1.880500000000000000e+03	6.049799999999999622e-01	0.268571428571427	
1.881500000000000000e+03	6.049900000000000277e-01	0.268714285714284	
1.882500000000000000e+03	6.049999999999999822e-01	0.268857142857142	
1.883500000000000000e+03	6.050100000000000477e-01	0.268999999999999	
1.884500000000000000e+03	6.050200000000000022e-01	0.269142857142856	
1.885500000000000000e+03	6.050200000000000022e-01	0.269285714285713	
1.886500000000000000e+03	6.050299999999999567e-01	0.26942857142857	
1.887500000000000000e+03	6.050400000000000222e-01	0.269571428571427	
1.888500000000000000e+03	6.050499999999999767e-01	0.269714285714285	
1.889500000000000000e+03	6.050600000000000422e-01	0.269857142857142	
1.890500000000000000e+03	6.050699999999999967e-01	0.269999999999999	
1.891500000000000000e+03	6.050799999999999512e-01	0.270142857142856	
1.892500000000000000e+03	6.050799999999999512e-01	0.270285714285713	
1.893500000000000000e+03	6.050900000000000167e-01	0.27042857142857	
1.894500000000000000e+03	6.050999999999999712e-01	0.270571428571428	
1.895500000000000000e+03	6.051100000000000367e-01	0.270714285714285	
1.896500000000000000e+03	6.051199999999999912e-01	0.270857142857142	
1.897500000000000000e+03	6.051299999999999457e-01	0.270999999999999	
1.898500000000000000e+03	6.051400000000000112e-01	0.271142857142856	
1.899500000000000000e+03	6.051499999999999657e-01	0.271285714285713	
1.900500000000000000e+03	6.051499999999999657e-01	0.271428571428571	
1.901500000000000000e+03	6.051600000000000312e-01	0.271571428571428	
1.902500000000000000e+03	6.051600000000000312e-01	0.271714285714285	
1.903500000000000000e+03	6.051600000000000312e-01	0.271857142857142	
1.904500000000000000e+03	6.051699999999999857e-01	0.271999999999999	
1.905500000000000000e+03	6.051699999999999857e-01	0.272142857142856	
1.906500000000000000e+03	6.051699999999999857e-01	0.272285714285714	
1.907500000000000000e+03	6.051699999999999857e-01	0.272428571428571	
1.908500000000000000e+03	6.051800000000000512e-01	0.272571428571428	
1.909500000000000000e+03	6.051800000000000512e-01	0.272714285714285	
1.910500000000000000e+03	6.051800000000000512e-01	0.272857142857142	
1.911500000000000000e+03	6.051900000000000057e-01	0.272999999999999	
1.912500000000000000e+03	6.051900000000000057e-01	0.273142857142857	
1.913500000000000000e+03	6.051900000000000057e-01	0.273285714285714	
1.914500000000000000e+03	6.051999999999999602e-01	0.273428571428571	
1.915500000000000000e+03	6.051999999999999602e-01	0.273571428571428	
1.916500000000000000e+03	6.051999999999999602e-01	0.273714285714285	
1.917500000000000000e+03	6.052100000000000257e-01	0.273857142857142	
1.918500000000000000e+03	6.052100000000000257e-01	0.274	
1.919500000000000000e+03	6.052100000000000257e-01	0.274142857142857	
1.920500000000000000e+03	6.052100000000000257e-01	0.274285714285714	
1.921500000000000000e+03	6.052199999999999802e-01	0.274428571428571	
1.922500000000000000e+03	6.052199999999999802e-01	0.274571428571428	
1.923500000000000000e+03	6.052199999999999802e-01	0.274714285714285	
1.924500000000000000e+03	6.052300000000000457e-01	0.274857142857143	
1.925500000000000000e+03	6.052300000000000457e-01	0.275	
1.926500000000000000e+03	6.052300000000000457e-01	0.275142857142857	
1.927500000000000000e+03	6.052400000000000002e-01	0.275285714285714	
1.928500000000000000e+03	6.052400000000000002e-01	0.275428571428571	
1.929500000000000000e+03	6.052400000000000002e-01	0.275571428571428	
1.930500000000000000e+03	6.052400000000000002e-01	0.275714285714286	
1.931500000000000000e+03	6.052499999999999547e-01	0.275857142857143	
1.932500000000000000e+03	6.052499999999999547e-01	0.276	
1.933500000000000000e+03	6.052499999999999547e-01	0.276142857142857	
1.934500000000000000e+03	6.052600000000000202e-01	0.276285714285714	
1.935500000000000000e+03	6.052600000000000202e-01	0.276428571428571	
1.936500000000000000e+03	6.052600000000000202e-01	0.276571428571429	
1.937500000000000000e+03	6.052699999999999747e-01	0.276714285714286	
1.938500000000000000e+03	6.052699999999999747e-01	0.276857142857143	
1.939500000000000000e+03	6.052699999999999747e-01	0.277	
1.940500000000000000e+03	6.052699999999999747e-01	0.277142857142857	
1.941500000000000000e+03	6.052800000000000402e-01	0.277285714285714	
1.942500000000000000e+03	6.052800000000000402e-01	0.277428571428572	
1.943500000000000000e+03	6.052800000000000402e-01	0.277571428571429	
1.944500000000000000e+03	6.052899999999999947e-01	0.277714285714286	
1.945500000000000000e+03	6.052899999999999947e-01	0.277857142857143	
1.946500000000000000e+03	6.052899999999999947e-01	0.278	
1.947500000000000000e+03	6.052999999999999492e-01	0.278142857142857	
1.948500000000000000e+03	6.052999999999999492e-01	0.278285714285715	
1.949500000000000000e+03	6.052999999999999492e-01	0.278428571428572	
1.950500000000000000e+03	6.052999999999999492e-01	0.278571428571429	
1.951500000000000000e+03	6.053100000000000147e-01	0.278714285714286	
1.952500000000000000e+03	6.053100000000000147e-01	0.278857142857143	
1.953500000000000000e+03	6.053100000000000147e-01	0.279	
1.954500000000000000e+03	6.053199999999999692e-01	0.279142857142858	
1.955500000000000000e+03	6.053199999999999692e-01	0.279285714285715	
1.956500000000000000e+03	6.053199999999999692e-01	0.279428571428572	
1.957500000000000000e+03	6.053300000000000347e-01	0.279571428571429	
1.958500000000000000e+03	6.053300000000000347e-01	0.279714285714286	
1.959500000000000000e+03	6.053300000000000347e-01	0.279857142857143	
1.960500000000000000e+03	6.053300000000000347e-01	0.280000000000001	
1.961500000000000000e+03	6.053399999999999892e-01	0.280142857142858	
1.962500000000000000e+03	6.053399999999999892e-01	0.280285714285715	
1.963500000000000000e+03	6.053399999999999892e-01	0.280428571428572	
1.964500000000000000e+03	6.053500000000000547e-01	0.280571428571429	
1.965500000000000000e+03	6.053500000000000547e-01	0.280714285714286	
1.966500000000000000e+03	6.053500000000000547e-01	0.280857142857144	
1.967500000000000000e+03	6.053600000000000092e-01	0.281000000000001	
1.968500000000000000e+03	6.053600000000000092e-01	0.281142857142858	
1.969500000000000000e+03	6.053600000000000092e-01	0.281285714285715	
1.970500000000000000e+03	6.053699999999999637e-01	0.281428571428572	
1.971500000000000000e+03	6.053699999999999637e-01	0.281571428571429	
1.972500000000000000e+03	6.053699999999999637e-01	0.281714285714287	
1.973500000000000000e+03	6.053699999999999637e-01	0.281857142857144	
1.974500000000000000e+03	6.053800000000000292e-01	0.282000000000001	
1.975500000000000000e+03	6.053800000000000292e-01	0.282142857142858	
1.976500000000000000e+03	6.053800000000000292e-01	0.282285714285715	
1.977500000000000000e+03	6.053899999999999837e-01	0.282428571428572	
1.978500000000000000e+03	6.053899999999999837e-01	0.28257142857143	
1.979500000000000000e+03	6.053899999999999837e-01	0.282714285714287	
1.980500000000000000e+03	6.054000000000000492e-01	0.282857142857144	
1.981500000000000000e+03	6.054000000000000492e-01	0.283000000000001	
1.982500000000000000e+03	6.054000000000000492e-01	0.283142857142858	
1.983500000000000000e+03	6.054000000000000492e-01	0.283285714285715	
1.984500000000000000e+03	6.054100000000000037e-01	0.283428571428573	
1.985500000000000000e+03	6.054100000000000037e-01	0.28357142857143	
1.986500000000000000e+03	6.054100000000000037e-01	0.283714285714287	
1.987500000000000000e+03	6.054199999999999582e-01	0.283857142857144	
1.988500000000000000e+03	6.054199999999999582e-01	0.284000000000001	
1.989500000000000000e+03	6.054199999999999582e-01	0.284142857142858	
1.990500000000000000e+03	6.054300000000000237e-01	0.284285714285716	
1.991500000000000000e+03	6.054300000000000237e-01	0.284428571428573	
1.992500000000000000e+03	6.054300000000000237e-01	0.28457142857143	
1.993500000000000000e+03	6.054300000000000237e-01	0.284714285714287	
1.994500000000000000e+03	6.054399999999999782e-01	0.284857142857144	
1.995500000000000000e+03	6.054399999999999782e-01	0.285000000000001	
1.996500000000000000e+03	6.054399999999999782e-01	0.285142857142859	
1.997500000000000000e+03	6.054500000000000437e-01	0.285285714285716	
1.998500000000000000e+03	6.054500000000000437e-01	0.285428571428573	
1.999500000000000000e+03	6.054500000000000437e-01	0.28557142857143	
2.000500000000000000e+03	6.054599999999999982e-01	0.285714285714287	
2.001500000000000000e+03	6.055000000000000382e-01	0.285857142857144	
2.002500000000000000e+03	6.055500000000000327e-01	0.286000000000002	
2.003500000000000000e+03	6.056000000000000272e-01	0.286142857142859	
2.004500000000000000e+03	6.056399999999999562e-01	0.286285714285716	
2.005500000000000000e+03	6.056899999999999507e-01	0.286428571428573	
2.006500000000000000e+03	6.057399999999999451e-01	0.28657142857143	
2.007500000000000000e+03	6.057900000000000507e-01	0.286714285714287	
2.008500000000000000e+03	6.058299999999999796e-01	0.286857142857145	
2.009500000000000000e+03	6.058799999999999741e-01	0.287000000000002	
2.010500000000000000e+03	6.059299999999999686e-01	0.287142857142859	
2.011500000000000000e+03	6.059700000000000086e-01	0.287285714285716	
2.012500000000000000e+03	6.060200000000000031e-01	0.287428571428573	
2.013500000000000000e+03	6.060699999999999976e-01	0.28757142857143	
2.014500000000000000e+03	6.061100000000000376e-01	0.287714285714288	
2.015500000000000000e+03	6.061600000000000321e-01	0.287857142857145	
2.016500000000000000e+03	6.062100000000000266e-01	0.288000000000002	
2.017500000000000000e+03	6.062600000000000211e-01	0.288142857142859	
2.018500000000000000e+03	6.062999999999999501e-01	0.288285714285716	
2.019500000000000000e+03	6.063499999999999446e-01	0.288428571428573	
2.020500000000000000e+03	6.064000000000000501e-01	0.288571428571431	
2.021500000000000000e+03	6.064399999999999791e-01	0.288714285714288	
2.022500000000000000e+03	6.064899999999999736e-01	0.288857142857145	
2.023500000000000000e+03	6.065399999999999681e-01	0.289000000000002	
2.024500000000000000e+03	6.065800000000000081e-01	0.289142857142859	
2.025500000000000000e+03	6.066300000000000026e-01	0.289285714285716	
2.026500000000000000e+03	6.066799999999999971e-01	0.289428571428574	
2.027500000000000000e+03	6.067299999999999915e-01	0.289571428571431	
2.028500000000000000e+03	6.067700000000000315e-01	0.289714285714288	
2.029500000000000000e+03	6.068200000000000260e-01	0.289857142857145	
2.030500000000000000e+03	6.068700000000000205e-01	0.290000000000002	
2.031500000000000000e+03	6.069099999999999495e-01	0.290142857142859	
2.032500000000000000e+03	6.069600000000000550e-01	0.290285714285717	
2.033500000000000000e+03	6.070100000000000495e-01	0.290428571428574	
2.034500000000000000e+03	6.070600000000000440e-01	0.290571428571431	
2.035500000000000000e+03	6.070999999999999730e-01	0.290714285714288	
2.036500000000000000e+03	6.071499999999999675e-01	0.290857142857145	
2.037500000000000000e+03	6.071999999999999620e-01	0.291000000000002	
2.038500000000000000e+03	6.072400000000000020e-01	0.29114285714286	
2.039500000000000000e+03	6.072899999999999965e-01	0.291285714285717	
2.040500000000000000e+03	6.073399999999999910e-01	0.291428571428574	
2.041500000000000000e+03	6.073800000000000310e-01	0.291571428571431	
2.042500000000000000e+03	6.074300000000000255e-01	0.291714285714288	
2.043500000000000000e+03	6.074800000000000200e-01	0.291857142857145	
2.044500000000000000e+03	6.075300000000000145e-01	0.292000000000003	
2.045500000000000000e+03	6.075700000000000545e-01	0.29214285714286	
2.046500000000000000e+03	6.076200000000000490e-01	0.292285714285717	
2.047500000000000000e+03	6.076700000000000434e-01	0.292428571428574	
2.048500000000000000e+03	6.077099999999999724e-01	0.292571428571431	
2.049500000000000000e+03	6.077599999999999669e-01	0.292714285714288	
2.050500000000000000e+03	6.078099999999999614e-01	0.292857142857146	
2.051500000000000000e+03	6.078500000000000014e-01	0.293000000000003	
2.052500000000000000e+03	6.078999999999999959e-01	0.29314285714286	
2.053500000000000000e+03	6.079499999999999904e-01	0.293285714285717	
2.054500000000000000e+03	6.079999999999999849e-01	0.293428571428574	
2.055500000000000000e+03	6.080400000000000249e-01	0.293571428571431	
2.056500000000000000e+03	6.080900000000000194e-01	0.293714285714289	
2.057500000000000000e+03	6.081400000000000139e-01	0.293857142857146	
2.058500000000000000e+03	6.081800000000000539e-01	0.294000000000003	
2.059500000000000000e+03	6.082300000000000484e-01	0.29414285714286	
2.060500000000000000e+03	6.082800000000000429e-01	0.294285714285717	
2.061500000000000000e+03	6.083300000000000374e-01	0.294428571428574	
2.062500000000000000e+03	6.083699999999999664e-01	0.294571428571432	
2.063500000000000000e+03	6.084199999999999608e-01	0.294714285714289	
2.064500000000000000e+03	6.084699999999999553e-01	0.294857142857146	
2.065500000000000000e+03	6.085099999999999953e-01	0.295000000000003	
2.066500000000000000e+03	6.085599999999999898e-01	0.29514285714286	
2.067500000000000000e+03	6.086099999999999843e-01	0.295285714285717	
2.068500000000000000e+03	6.086500000000000243e-01	0.295428571428575	
2.069500000000000000e+03	6.087000000000000188e-01	0.295571428571432	
2.070500000000000000e+03	6.087500000000000133e-01	0.295714285714289	
2.071500000000000000e+03	6.088000000000000078e-01	0.295857142857146	
2.072500000000000000e+03	6.088400000000000478e-01	0.296000000000003	
2.073500000000000000e+03	6.088900000000000423e-01	0.29614285714286	
2.074500000000000000e+03	6.089400000000000368e-01	0.296285714285718	
2.075500000000000000e+03	6.089799999999999658e-01	0.296428571428575	
2.076500000000000000e+03	6.090299999999999603e-01	0.296571428571432	
2.077500000000000000e+03	6.090799999999999548e-01	0.296714285714289	
2.078500000000000000e+03	6.091199999999999948e-01	0.296857142857146	
2.079500000000000000e+03	6.091699999999999893e-01	0.297000000000003	
2.080500000000000000e+03	6.092199999999999838e-01	0.297142857142861	
2.081500000000000000e+03	6.092699999999999783e-01	0.297285714285718	
2.082500000000000000e+03	6.093100000000000183e-01	0.297428571428575	
2.083500000000000000e+03	6.093600000000000128e-01	0.297571428571432	
2.084500000000000000e+03	6.094100000000000072e-01	0.297714285714289	
2.085500000000000000e+03	6.094500000000000473e-01	0.297857142857146	
2.086500000000000000e+03	6.095000000000000417e-01	0.298000000000004	
2.087500000000000000e+03	6.095500000000000362e-01	0.298142857142861	
2.088500000000000000e+03	6.096000000000000307e-01	0.298285714285718	
2.089500000000000000e+03	6.096399999999999597e-01	0.298428571428575	
2.090500000000000000e+03	6.096899999999999542e-01	0.298571428571432	
2.091500000000000000e+03	6.097399999999999487e-01	0.298714285714289	
2.092500000000000000e+03	6.097799999999999887e-01	0.298857142857147	
2.093500000000000000e+03	6.098299999999999832e-01	0.299000000000004	
2.094500000000000000e+03	6.098799999999999777e-01	0.299142857142861	
2.095500000000000000e+03	6.099200000000000177e-01	0.299285714285718	
2.096500000000000000e+03	6.099700000000000122e-01	0.299428571428575	
2.097500000000000000e+03	6.100200000000000067e-01	0.299571428571432	
2.098500000000000000e+03	6.100700000000000012e-01	0.29971428571429	
2.099500000000000000e+03	6.101100000000000412e-01	0.299857142857147	
2.100500000000000000e+03	6.101600000000000357e-01	0.300000000000004	
2.101500000000000000e+03	6.101299999999999502e-01	0.300142857142861	
2.102500000000000000e+03	6.100999999999999757e-01	0.300285714285718	
2.103500000000000000e+03	6.100700000000000012e-01	0.300428571428575	
2.104500000000000000e+03	6.100400000000000267e-01	0.300571428571433	
2.105500000000000000e+03	6.100100000000000522e-01	0.30071428571429	
2.106500000000000000e+03	6.099799999999999667e-01	0.300857142857147	
2.107500000000000000e+03	6.099499999999999922e-01	0.301000000000004	
2.108500000000000000e+03	6.099200000000000177e-01	0.301142857142861	
2.109500000000000000e+03	6.098900000000000432e-01	0.301285714285718	
2.110500000000000000e+03	6.098500000000000032e-01	0.301428571428576	
2.111500000000000000e+03	6.098200000000000287e-01	0.301571428571433	
2.112500000000000000e+03	6.097900000000000542e-01	0.30171428571429	
2.113500000000000000e+03	6.097599999999999687e-01	0.301857142857147	
2.114500000000000000e+03	6.097299999999999942e-01	0.302000000000004	
2.115500000000000000e+03	6.097000000000000197e-01	0.302142857142861	
2.116500000000000000e+03	6.096700000000000452e-01	0.302285714285719	
2.117500000000000000e+03	6.096399999999999597e-01	0.302428571428576	
2.118500000000000000e+03	6.096099999999999852e-01	0.302571428571433	
2.119500000000000000e+03	6.095800000000000107e-01	0.30271428571429	
2.120500000000000000e+03	6.095500000000000362e-01	0.302857142857147	
2.121500000000000000e+03	6.095199999999999507e-01	0.303000000000004	
2.122500000000000000e+03	6.094899999999999762e-01	0.303142857142862	
2.123500000000000000e+03	6.094600000000000017e-01	0.303285714285719	
2.124500000000000000e+03	6.094300000000000272e-01	0.303428571428576	
2.125500000000000000e+03	6.094000000000000528e-01	0.303571428571433	
2.126500000000000000e+03	6.093699999999999672e-01	0.30371428571429	
2.127500000000000000e+03	6.093399999999999928e-01	0.303857142857147	
2.128500000000000000e+03	6.093100000000000183e-01	0.304000000000005	
2.129500000000000000e+03	6.092800000000000438e-01	0.304142857142862	
2.130500000000000000e+03	6.092499999999999583e-01	0.304285714285719	
2.131500000000000000e+03	6.092199999999999838e-01	0.304428571428576	
2.132500000000000000e+03	6.091800000000000548e-01	0.304571428571433	
2.133500000000000000e+03	6.091499999999999693e-01	0.30471428571429	
2.134500000000000000e+03	6.091199999999999948e-01	0.304857142857148	
2.135500000000000000e+03	6.090900000000000203e-01	0.305000000000005	
2.136500000000000000e+03	6.090600000000000458e-01	0.305142857142862	
2.137500000000000000e+03	6.090299999999999603e-01	0.305285714285719	
2.138500000000000000e+03	6.089999999999999858e-01	0.305428571428576	
2.139500000000000000e+03	6.089700000000000113e-01	0.305571428571433	
2.140500000000000000e+03	6.089400000000000368e-01	0.305714285714291	
2.141500000000000000e+03	6.089099999999999513e-01	0.305857142857148	
2.142500000000000000e+03	6.088799999999999768e-01	0.306000000000005	
2.143500000000000000e+03	6.088500000000000023e-01	0.306142857142862	
2.144500000000000000e+03	6.088200000000000278e-01	0.306285714285719	
2.145500000000000000e+03	6.087900000000000533e-01	0.306428571428576	
2.146500000000000000e+03	6.087599999999999678e-01	0.306571428571434	
2.147500000000000000e+03	6.087299999999999933e-01	0.306714285714291	
2.148500000000000000e+03	6.087000000000000188e-01	0.306857142857148	
2.149500000000000000e+03	6.086700000000000443e-01	0.307000000000005	
2.150500000000000000e+03	6.086399999999999588e-01	0.307142857142862	
2.151500000000000000e+03	6.086099999999999843e-01	0.307285714285719	
2.152500000000000000e+03	6.085800000000000098e-01	0.307428571428577	
2.153500000000000000e+03	6.085399999999999698e-01	0.307571428571434	
2.154500000000000000e+03	6.085099999999999953e-01	0.307714285714291	
2.155500000000000000e+03	6.084800000000000209e-01	0.307857142857148	
2.156500000000000000e+03	6.084500000000000464e-01	0.308000000000005	
2.157500000000000000e+03	6.084199999999999608e-01	0.308142857142862	
2.158500000000000000e+03	6.083899999999999864e-01	0.30828571428572	
2.159500000000000000e+03	6.083600000000000119e-01	0.308428571428577	
2.160500000000000000e+03	6.083300000000000374e-01	0.308571428571434	
2.161500000000000000e+03	6.082999999999999519e-01	0.308714285714291	
2.162500000000000000e+03	6.082699999999999774e-01	0.308857142857148	
2.163500000000000000e+03	6.082400000000000029e-01	0.309000000000005	
2.164500000000000000e+03	6.082100000000000284e-01	0.309142857142863	
2.165500000000000000e+03	6.081800000000000539e-01	0.30928571428572	
2.166500000000000000e+03	6.081499999999999684e-01	0.309428571428577	
2.167500000000000000e+03	6.081199999999999939e-01	0.309571428571434	
2.168500000000000000e+03	6.080900000000000194e-01	0.309714285714291	
2.169500000000000000e+03	6.080600000000000449e-01	0.309857142857148	
2.170500000000000000e+03	6.080299999999999594e-01	0.310000000000006	
2.171500000000000000e+03	6.079999999999999849e-01	0.310142857142863	
2.172500000000000000e+03	6.079700000000000104e-01	0.31028571428572	
2.173500000000000000e+03	6.079400000000000359e-01	0.310428571428577	
2.174500000000000000e+03	6.079099999999999504e-01	0.310571428571434	
2.175500000000000000e+03	6.078700000000000214e-01	0.310714285714291	
2.176500000000000000e+03	6.078400000000000469e-01	0.310857142857149	
2.177500000000000000e+03	6.078099999999999614e-01	0.311000000000006	
2.178500000000000000e+03	6.077799999999999869e-01	0.311142857142863	
2.179500000000000000e+03	6.077500000000000124e-01	0.31128571428572	
2.180500000000000000e+03	6.077200000000000379e-01	0.311428571428577	
2.181500000000000000e+03	6.076899999999999524e-01	0.311571428571434	
2.182500000000000000e+03	6.076599999999999779e-01	0.311714285714292	
2.183500000000000000e+03	6.076300000000000034e-01	0.311857142857149	
2.184500000000000000e+03	6.076000000000000290e-01	0.312000000000006	
2.185500000000000000e+03	6.075700000000000545e-01	0.312142857142863	
2.186500000000000000e+03	6.075399999999999689e-01	0.31228571428572	
2.187500000000000000e+03	6.075099999999999945e-01	0.312428571428577	
2.188500000000000000e+03	6.074800000000000200e-01	0.312571428571435	
2.189500000000000000e+03	6.074500000000000455e-01	0.312714285714292	
2.190500000000000000e+03	6.074199999999999600e-01	0.312857142857149	
2.191500000000000000e+03	6.073899999999999855e-01	0.313000000000006	
2.192500000000000000e+03	6.073600000000000110e-01	0.313142857142863	
2.193500000000000000e+03	6.073300000000000365e-01	0.31328571428572	
2.194500000000000000e+03	6.072999999999999510e-01	0.313428571428578	
2.195500000000000000e+03	6.072699999999999765e-01	0.313571428571435	
2.196500000000000000e+03	6.072300000000000475e-01	0.313714285714292	
2.197500000000000000e+03	6.071999999999999620e-01	0.313857142857149	
2.198500000000000000e+03	6.071699999999999875e-01	0.314000000000006	
2.199500000000000000e+03	6.071400000000000130e-01	0.314142857142863	
2.200500000000000000e+03	6.071100000000000385e-01	0.314285714285721	
2.201500000000000000e+03	6.068099999999999605e-01	0.314428571428578	
2.202500000000000000e+03	6.065000000000000391e-01	0.314571428571435	
2.203500000000000000e+03	6.061999999999999611e-01	0.314714285714292	
2.204500000000000000e+03	6.058999999999999941e-01	0.314857142857149	
2.205500000000000000e+03	6.055899999999999617e-01	0.315000000000006	
2.206500000000000000e+03	6.052899999999999947e-01	0.315142857142864	
2.207500000000000000e+03	6.049799999999999622e-01	0.315285714285721	
2.208500000000000000e+03	6.046799999999999953e-01	0.315428571428578	
2.209500000000000000e+03	6.043699999999999628e-01	0.315571428571435	
2.210500000000000000e+03	6.040699999999999958e-01	0.315714285714292	
2.211500000000000000e+03	6.037599999999999634e-01	0.315857142857149	
2.212500000000000000e+03	6.034599999999999964e-01	0.316000000000007	
2.213500000000000000e+03	6.031600000000000295e-01	0.316142857142864	
2.214500000000000000e+03	6.028499999999999970e-01	0.316285714285721	
2.215500000000000000e+03	6.025500000000000300e-01	0.316428571428578	
2.216500000000000000e+03	6.022399999999999975e-01	0.316571428571435	
2.217500000000000000e+03	6.019400000000000306e-01	0.316714285714292	
2.218500000000000000e+03	6.016299999999999981e-01	0.31685714285715	
2.219500000000000000e+03	6.013300000000000312e-01	0.317000000000007	
2.220500000000000000e+03	6.010199999999999987e-01	0.317142857142864	
2.221500000000000000e+03	6.007200000000000317e-01	0.317285714285721	
2.222500000000000000e+03	6.004199999999999537e-01	0.317428571428578	
2.223500000000000000e+03	6.001100000000000323e-01	0.317571428571435	
2.224500000000000000e+03	5.998099999999999543e-01	0.317714285714293	
2.225500000000000000e+03	5.995000000000000329e-01	0.31785714285715	
2.226500000000000000e+03	5.991999999999999549e-01	0.318000000000007	
2.227500000000000000e+03	5.988900000000000334e-01	0.318142857142864	
2.228500000000000000e+03	5.985899999999999554e-01	0.318285714285721	
2.229500000000000000e+03	5.982800000000000340e-01	0.318428571428578	
2.230500000000000000e+03	5.979799999999999560e-01	0.318571428571436	
2.231500000000000000e+03	5.976799999999999891e-01	0.318714285714293	
2.232500000000000000e+03	5.973699999999999566e-01	0.31885714285715	
2.233500000000000000e+03	5.970699999999999896e-01	0.319000000000007	
