#Depth	LID [m]	uncertainty %
2.920000000000000000e+02	87.0220967763119	0.1
2.930000000000000000e+02	87.4782300317003	0.1
2.940000000000000000e+02	87.9341165724892	0.1
2.950000000000000000e+02	89.7315845119828	0.1
2.960000000000000000e+02	91.1660228039792	0.1
2.970000000000000000e+02	92.6003290412552	0.1
2.980000000000000000e+02	94.0345031549952	0.1
2.990000000000000000e+02	89.1558487534057	0.1
3.000000000000000000e+02	90.8238413841334	0.1
3.010000000000000000e+02	93.0377954788825	0.1
3.020000000000000000e+02	95.2460380222283	0.1
3.030000000000000000e+02	97.4496367170287	0.1
3.040000000000000000e+02	99.6542751846459	0.1
3.050000000000000000e+02	101.85833824353	0.1
3.060000000000000000e+02	103.695489988171	0.1
3.070000000000000000e+02	105.532161377365	0.1
3.080000000000000000e+02	107.368352489532	0.1
3.090000000000000000e+02	109.20406328581	0.1
3.100000000000000000e+02	111.025097182614	0.1
3.110000000000000000e+02	99.5321032139053	0.1
3.120000000000000000e+02	99.092262892935	0.1
3.130000000000000000e+02	98.6650364563951	0.1
3.140000000000000000e+02	98.2367351818674	0.1
3.150000000000000000e+02	97.8075459385728	0.1
3.160000000000000000e+02	97.0101240072544	0.1
3.170000000000000000e+02	96.1402409614961	0.1
3.180000000000000000e+02	95.2525019919605	0.1
3.190000000000000000e+02	94.364681714217	0.1
3.200000000000000000e+02	93.4769677393135	0.1
3.210000000000000000e+02	93.7250366105492	0.1
3.220000000000000000e+02	93.9702965050582	0.1
3.230000000000000000e+02	94.069446671575	0.1
3.240000000000000000e+02	94.1668271658646	0.1
3.250000000000000000e+02	94.259909546354	0.1
3.260000000000000000e+02	93.9863425491661	0.1
3.270000000000000000e+02	93.7127760839389	0.1
3.280000000000000000e+02	93.4393974742018	0.1
3.290000000000000000e+02	93.1662066146593	0.1
3.300000000000000000e+02	92.8971857585355	0.1
3.310000000000000000e+02	92.5702155110096	0.1
3.320000000000000000e+02	92.2434447026811	0.1
3.330000000000000000e+02	91.9399487672174	0.1
3.340000000000000000e+02	91.6467064613455	0.1
3.350000000000000000e+02	91.3512404476086	0.1
3.360000000000000000e+02	91.511994536345	0.1
3.370000000000000000e+02	92.1244576648316	0.1
3.380000000000000000e+02	92.7366741084293	0.1
3.390000000000000000e+02	93.3484573661087	0.1
3.400000000000000000e+02	93.9910988017896	0.1
3.410000000000000000e+02	94.1187330470817	0.1
3.420000000000000000e+02	94.246430929534	0.1
3.430000000000000000e+02	94.3740443268512	0.1
3.440000000000000000e+02	94.5083946955675	0.1
3.450000000000000000e+02	94.6129589339205	0.1
3.460000000000000000e+02	94.8875862909946	0.1
3.470000000000000000e+02	95.1621690972988	0.1
3.480000000000000000e+02	95.436707352833	0.1
3.490000000000000000e+02	95.7112010575972	0.1
3.500000000000000000e+02	95.9771112714585	0.1
3.510000000000000000e+02	96.6466019351137	0.1
3.520000000000000000e+02	97.3157581589787	0.1
3.530000000000000000e+02	97.9701306264516	0.1
3.540000000000000000e+02	98.613878723464	0.1
3.550000000000000000e+02	99.2569467435619	0.1
3.560000000000000000e+02	98.4630620198199	0.1
3.570000000000000000e+02	97.678011258465	0.1
3.580000000000000000e+02	96.8933517724003	0.1
3.590000000000000000e+02	96.1092700188984	0.1
3.600000000000000000e+02	95.3182279339757	0.1
3.610000000000000000e+02	93.6233003263513	0.1
3.620000000000000000e+02	91.9299465910912	0.1
3.630000000000000000e+02	90.2501428818768	0.1
3.640000000000000000e+02	89.5760977624216	0.1
3.650000000000000000e+02	88.9024377860965	0.1
3.660000000000000000e+02	89.0295085744328	0.1
3.670000000000000000e+02	89.153637176885	0.1
3.680000000000000000e+02	89.2774723398025	0.1
3.690000000000000000e+02	89.3875146771377	0.1
3.700000000000000000e+02	89.4639382797745	0.1
3.710000000000000000e+02	89.7105226051924	0.1
3.720000000000000000e+02	89.3179325203915	0.1
3.730000000000000000e+02	88.9323251478349	0.1
3.740000000000000000e+02	88.5692363775215	0.1
3.750000000000000000e+02	88.2128753222955	0.1
3.760000000000000000e+02	87.67599634446	0.1
3.770000000000000000e+02	87.1394833051572	0.1
3.780000000000000000e+02	86.6033363042641	0.1
3.790000000000000000e+02	86.0673710628911	0.1
3.800000000000000000e+02	85.5319561063782	0.1
3.810000000000000000e+02	85.3585825945781	0.1
3.820000000000000000e+02	85.1937708040977	0.1
3.830000000000000000e+02	86.0932341183521	0.1
3.840000000000000000e+02	86.9924695790543	0.1
3.850000000000000000e+02	87.8914772520592	0.1
3.860000000000000000e+02	88.3301199703849	0.1
3.870000000000000000e+02	88.7789734548902	0.1
3.880000000000000000e+02	89.2324925947853	0.1
3.890000000000000000e+02	89.6862349141784	0.1
3.900000000000000000e+02	90.1398322832228	0.1
3.910000000000000000e+02	90.6155588811083	0.1
3.920000000000000000e+02	91.0869722717121	0.1
3.930000000000000000e+02	91.5412209157382	0.1
3.940000000000000000e+02	91.9952886232849	0.1
3.950000000000000000e+02	92.44917528929	0.1
3.960000000000000000e+02	92.7288708307635	0.1
3.970000000000000000e+02	93.0029831401506	0.1
3.980000000000000000e+02	93.2670845901994	0.1
3.990000000000000000e+02	93.5325050349263	0.1
4.000000000000000000e+02	93.797831415253	0.1
4.010000000000000000e+02	93.9821528883387	0.1
4.020000000000000000e+02	94.1663276247504	0.1
4.030000000000000000e+02	94.3503556244883	0.1
4.040000000000000000e+02	94.5342368875523	0.1
4.050000000000000000e+02	94.7208673613904	0.1
4.060000000000000000e+02	95.4225550929307	0.1
4.070000000000000000e+02	96.2232999566049	0.1
4.080000000000000000e+02	97.0385646852328	0.1
4.090000000000000000e+02	97.8553509778052	0.1
4.100000000000000000e+02	98.1650592532763	0.1
4.110000000000000000e+02	97.6876118640117	0.1
4.120000000000000000e+02	97.1181437654739	0.1
4.130000000000000000e+02	96.5284588875073	0.1
4.140000000000000000e+02	95.9389798258173	0.1
4.150000000000000000e+02	95.3497065072392	0.1
4.160000000000000000e+02	94.9100180424289	0.1
4.170000000000000000e+02	94.4679815797837	0.1
4.180000000000000000e+02	94.0401299594944	0.1
4.190000000000000000e+02	93.6161851060399	0.1
4.200000000000000000e+02	93.1926418055102	0.1
4.210000000000000000e+02	93.0044640911081	0.1
4.220000000000000000e+02	93.7353893099959	0.1
4.230000000000000000e+02	94.4659009827652	0.1
4.240000000000000000e+02	95.2009653633329	0.1
4.250000000000000000e+02	95.9453653694547	0.1
4.260000000000000000e+02	96.502242508193	0.1
4.270000000000000000e+02	97.0589824240491	0.1
4.280000000000000000e+02	97.6404747164811	0.1
4.290000000000000000e+02	98.2358254511063	0.1
4.300000000000000000e+02	98.8303213907866	0.1
4.310000000000000000e+02	98.3085172921967	0.1
4.320000000000000000e+02	97.7864631885134	0.1
4.330000000000000000e+02	97.2645266875556	0.1
4.340000000000000000e+02	96.7425240468768	0.1
4.350000000000000000e+02	96.2202713304908	0.1
4.360000000000000000e+02	95.8010849883495	0.1
4.370000000000000000e+02	95.3054042062896	0.1
4.380000000000000000e+02	94.8069072256752	0.1
4.390000000000000000e+02	94.3158444428189	0.1
4.400000000000000000e+02	93.8253798332232	0.1
4.410000000000000000e+02	93.7877199239639	0.1
4.420000000000000000e+02	93.7664254321823	0.1
4.430000000000000000e+02	93.7451294101067	0.1
4.440000000000000000e+02	93.7236484574412	0.1
4.450000000000000000e+02	93.6938559746787	0.1
4.460000000000000000e+02	93.335079724921	0.1
4.470000000000000000e+02	92.9763953044933	0.1
4.480000000000000000e+02	92.5942673769563	0.1
4.490000000000000000e+02	92.1950766140049	0.1
4.500000000000000000e+02	91.7962837690778	0.1
4.510000000000000000e+02	91.6305375826558	0.1
4.520000000000000000e+02	91.4725032534998	0.1
4.530000000000000000e+02	91.3145767701422	0.1
4.540000000000000000e+02	91.1569564195919	0.1
4.550000000000000000e+02	91.0299380750291	0.1
4.560000000000000000e+02	91.5157603950557	0.1
4.570000000000000000e+02	92.0016341907784	0.1
4.580000000000000000e+02	92.5045831015488	0.1
4.590000000000000000e+02	93.0178776919687	0.1
4.600000000000000000e+02	93.531338518604	0.1
4.610000000000000000e+02	93.8077360192236	0.1
4.620000000000000000e+02	94.0840378958635	0.1
4.630000000000000000e+02	94.3604267427546	0.1
4.640000000000000000e+02	94.6222030616285	0.1
4.650000000000000000e+02	94.848186987996	0.1
4.660000000000000000e+02	95.5823598874031	0.1
4.670000000000000000e+02	95.5447213832946	0.1
4.680000000000000000e+02	95.5069076207912	0.1
4.690000000000000000e+02	95.4689185632132	0.1
4.700000000000000000e+02	95.4377615908101	0.1
4.710000000000000000e+02	95.2381632080444	0.1
4.720000000000000000e+02	95.0726733201681	0.1
4.730000000000000000e+02	94.90715706119	0.1
4.740000000000000000e+02	94.7416144676379	0.1
4.750000000000000000e+02	94.5712008633682	0.1
4.760000000000000000e+02	93.3353248018119	0.1
4.770000000000000000e+02	92.1087632409183	0.1
4.780000000000000000e+02	90.8819616974438	0.1
4.790000000000000000e+02	89.6549201354035	0.1
4.800000000000000000e+02	88.4276385547973	0.1
4.810000000000000000e+02	87.6551782398149	0.1
4.820000000000000000e+02	86.9023635142898	0.1
4.830000000000000000e+02	86.153526111085	0.1
4.840000000000000000e+02	85.4040174859802	0.1
4.850000000000000000e+02	84.6538377050162	0.1
4.860000000000000000e+02	85.4331988340578	0.1
4.870000000000000000e+02	86.192061208626	0.1
4.880000000000000000e+02	86.8662659538203	0.1
4.890000000000000000e+02	87.5392876611565	0.1
4.900000000000000000e+02	88.2111262626437	0.1
4.910000000000000000e+02	88.9126811802644	0.1
4.920000000000000000e+02	89.6423929763559	0.1
4.930000000000000000e+02	90.3719737966001	0.1
4.940000000000000000e+02	91.1027512485974	0.1
4.950000000000000000e+02	95.4663722053857	0.1
4.960000000000000000e+02	94.5284226912739	0.1
4.970000000000000000e+02	93.5952661746892	0.1
4.980000000000000000e+02	92.6676972154355	0.1
4.990000000000000000e+02	91.7400563466006	0.1
5.000000000000000000e+02	90.8153286828448	0.1
5.010000000000000000e+02	89.3969145455592	0.1
5.020000000000000000e+02	87.9776895898049	0.1
5.030000000000000000e+02	86.5675929295153	0.1
5.040000000000000000e+02	85.1694956685134	0.1
5.050000000000000000e+02	83.7698097889471	0.1
5.060000000000000000e+02	83.1179774005336	0.1
5.070000000000000000e+02	82.4506232892333	0.1
5.080000000000000000e+02	81.7423239750638	0.1
5.090000000000000000e+02	81.0156285320728	0.1
5.100000000000000000e+02	80.2893847184175	0.1
5.110000000000000000e+02	80.8589435078268	0.1
5.120000000000000000e+02	81.4279442057882	0.1
5.130000000000000000e+02	82.0000317277826	0.1
5.140000000000000000e+02	82.5544961860525	0.1
5.150000000000000000e+02	83.1082052106639	0.1
5.160000000000000000e+02	83.8497687053935	0.1
5.170000000000000000e+02	84.590341165649	0.1
5.180000000000000000e+02	85.3519239165415	0.1
5.190000000000000000e+02	86.1783388935147	0.1
5.200000000000000000e+02	87.0144309011502	0.1
5.210000000000000000e+02	88.0000793439783	0.1
5.220000000000000000e+02	88.9866617829198	0.1
5.230000000000000000e+02	89.9741782515883	0.1
5.240000000000000000e+02	90.9650418000481	0.1
5.250000000000000000e+02	91.925829392286	0.1
5.260000000000000000e+02	92.5664812415922	0.1
5.270000000000000000e+02	91.8061722546966	0.1
5.280000000000000000e+02	91.045529837689	0.1
5.290000000000000000e+02	90.2849175133777	0.1
5.300000000000000000e+02	89.5241534769877	0.1
5.310000000000000000e+02	89.4253005219276	0.1
5.320000000000000000e+02	89.2604791866485	0.1
5.330000000000000000e+02	89.0926606754919	0.1
5.340000000000000000e+02	88.9248058310115	0.1
5.350000000000000000e+02	88.8059327509473	0.1
5.360000000000000000e+02	89.4181523624394	0.1
5.370000000000000000e+02	90.0467856722267	0.1
5.380000000000000000e+02	90.6343133798704	0.1
5.390000000000000000e+02	91.2093797119186	0.1
5.400000000000000000e+02	91.78471729775	0.1
5.410000000000000000e+02	92.2875498269749	0.1
5.420000000000000000e+02	92.7906179237165	0.1
5.430000000000000000e+02	93.2700607913831	0.1
5.440000000000000000e+02	93.7317662829542	0.1
5.450000000000000000e+02	94.1675096804335	0.1
5.460000000000000000e+02	94.7177335349229	0.1
5.470000000000000000e+02	95.2673251318832	0.1
5.480000000000000000e+02	95.8162845445522	0.1
5.490000000000000000e+02	96.3648226048276	0.1
5.500000000000000000e+02	96.9578257587142	0.1
5.510000000000000000e+02	96.689667904477	0.1
5.520000000000000000e+02	96.4213999554626	0.1
5.530000000000000000e+02	96.1583404966433	0.1
5.540000000000000000e+02	95.8995031268948	0.1
5.550000000000000000e+02	95.6361971312359	0.1
5.560000000000000000e+02	95.9869783995179	0.1
5.570000000000000000e+02	96.3379216285773	0.1
5.580000000000000000e+02	96.6890267442866	0.1
5.590000000000000000e+02	97.0402938210254	0.1
5.600000000000000000e+02	97.3917227841621	0.1
5.610000000000000000e+02	97.9905643269971	0.1
5.620000000000000000e+02	98.5207463230394	0.1
5.630000000000000000e+02	99.1208418067288	0.1
5.640000000000000000e+02	99.7200756787464	0.1
5.650000000000000000e+02	100.318448015897	0.1
5.660000000000000000e+02	99.2509728937637	0.1
5.670000000000000000e+02	98.2368398843974	0.1
5.680000000000000000e+02	97.2558744795878	0.1
5.690000000000000000e+02	96.2728698418003	0.1
5.700000000000000000e+02	95.2829479353438	0.1
5.710000000000000000e+02	94.6206890661607	0.1
5.720000000000000000e+02	93.9008351012559	0.1
5.730000000000000000e+02	93.1809165356703	0.1
5.740000000000000000e+02	92.460933297371	0.1
5.750000000000000000e+02	91.7408854578333	0.1
5.760000000000000000e+02	93.774432145629	0.1
5.770000000000000000e+02	95.8234099564414	0.1
5.780000000000000000e+02	97.874505214119	0.1
5.790000000000000000e+02	99.9275358660819	0.1
5.800000000000000000e+02	101.077808188374	0.1
5.810000000000000000e+02	100.493223092336	0.1
5.820000000000000000e+02	99.8895313457617	0.1
5.830000000000000000e+02	99.2273345918011	0.1
5.840000000000000000e+02	98.6923381187622	0.1
5.850000000000000000e+02	98.1572267608505	0.1
5.860000000000000000e+02	97.7621005455425	0.1
5.870000000000000000e+02	97.3978942041442	0.1
5.880000000000000000e+02	97.0331367943068	0.1
5.890000000000000000e+02	96.6528836564942	0.1
