#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
2.596550000000000182e+03	3.396798930864562863e+05	8.425703993709300903e+02	3.370058400718136691e+05	8.366631707429302196e+02	3.666291964315704490e+02	1.861766447328888283e-02	3.675660474322731998e-03	1.297853860998697262e-01	1.947591017568194027e-02	8.708046832578392582e+01	8.237657466956068930e+00	8.055011726082739187e+00	1.471456061444481156e+00	1.861999999999495309e-02	1.999999999999781952e-01	1.291680000000000050e-01	3.983956958242720892e-01	8.707510000000000616e+01	1.000000000000000056e-01	2.416300771943625473e-03	5.797819828006678042e-04	5.673909224881718699e-03	0.000000000000000000e+00
2.597100000000000364e+03	3.399075137561950833e+05	8.482506928070924914e+02	3.371820854011563933e+05	8.435566822959120827e+02	3.779799422562493874e+02	1.792775706616437856e-02	3.504203901224155204e-03	1.294263231298244665e-01	1.898473892666672352e-02	8.629238355107831637e+01	8.307496891133489214e+00	7.963639296563087555e+00	1.454126666739905094e+00	1.792999999999510957e-02	2.000000000000590472e-01	1.290360000000000118e-01	3.984800840042720393e-01	8.626799999999931856e+01	1.000000000000000056e-01	2.320323679038384553e-03	5.479164068244481156e-04	5.381114254782417596e-03	0.000000000000000000e+00
2.597650000000000091e+03	3.401445496512162499e+05	8.543822412880102775e+02	3.373679205186901381e+05	8.446627466076652127e+02	3.862010973703005448e+02	1.746782831133582292e-02	3.365326072964664340e-03	1.290581057421794908e-01	1.867067456083210467e-02	8.550657731506707648e+01	8.427975217604258162e+00	7.871764103027544479e+00	1.436903869610425710e+00	1.747000000000495726e-02	2.000000000000000111e-01	1.288940000000000086e-01	3.985644721842720450e-01	8.543699999999999761e+01	1.000000000000000056e-01	2.254364833290615350e-03	5.241697843840989078e-04	5.358420483592024955e-03	0.000000000000000000e+00
2.598200000000000273e+03	3.403885208096898859e+05	8.608703873008547589e+02	3.375545426777875982e+05	8.408255301001191810e+02	3.895425848347364308e+02	1.669792978226883676e-02	3.167733049162841166e-03	1.286787854452874080e-01	1.853934939099787654e-02	8.477440032491678323e+01	8.335270573538515748e+00	7.784629997386673494e+00	1.408323571556797660e+00	1.669999999999939935e-02	2.000000000000081712e-01	1.287399999999999933e-01	3.986488603642721062e-01	8.464009999999936440e+01	1.000000000000000056e-01	2.148669323833046502e-03	4.933792949039525564e-04	5.243277159667437438e-03	0.000000000000000000e+00
2.598750000000000000e+03	3.406444931893851608e+05	8.678599907382928222e+02	3.377452630935787456e+05	8.385918940989392922e+02	3.928632630213704147e+02	1.649794844138545782e-02	3.102744520754510422e-03	1.283053853321702575e-01	1.859387526730533341e-02	8.407579759228443095e+01	8.084689497397286928e+00	7.700497324961816048e+00	1.373252987676038872e+00	1.649999999999968853e-02	2.000000000000262124e-01	1.285910000000000108e-01	3.987332485442720564e-01	8.387399999999999523e+01	1.000000000000000056e-01	2.116775631962239043e-03	4.840434392984766920e-04	5.078700246629257176e-03	0.000000000000000000e+00
2.599300000000000182e+03	3.409043223331524641e+05	8.751774896305921629e+02	3.379421638657130534e+05	8.365913067478054472e+02	3.960049994180674275e+02	1.584802543504145941e-02	2.999429715048739474e-03	1.279338930230447258e-01	1.882889879023189744e-02	8.341603244506551107e+01	7.899921922385233941e+00	7.620041817982382781e+00	1.342490729531949478e+00	1.585000000000029094e-02	2.000000000000001776e-01	1.284430000000000016e-01	3.988176367242721176e-01	8.314589999999999748e+01	1.000000000000000056e-01	2.027499590633085724e-03	4.682764992750648681e-04	4.977498746183219719e-03	0.000000000000000000e+00
2.599850000000000364e+03	3.411755924249152886e+05	8.831653467657455394e+02	3.381430679846275598e+05	8.358155622243024254e+02	3.984667773545130558e+02	1.528807118716987018e-02	2.988063384754794435e-03	1.275553525823883982e-01	1.923340793079172939e-02	8.276925427902460797e+01	7.763866236016143674e+00	7.540679479290702147e+00	1.316837762954884639e+00	1.529000000000589436e-02	1.999999999999869105e-01	1.282870000000000121e-01	3.989020249042720678e-01	8.246249999999949409e+01	1.000000000000000056e-01	1.950075310584105858e-03	4.643412169116148684e-04	4.943815794345088679e-03	0.000000000000000000e+00
2.600400000000000091e+03	3.414576328143374994e+05	8.920085337414138849e+02	3.383453408931659069e+05	8.427253495405082049e+02	4.035350336116545691e+02	1.439817792441979924e-02	2.766868033512830984e-03	1.271916399802772435e-01	1.979726178158840166e-02	8.212929431466015728e+01	7.686668282320563428e+00	7.461792033229357912e+00	1.298424054646858172e+00	1.440000000000560103e-02	2.000000000000104472e-01	1.281450000000000089e-01	3.989864130842720735e-01	8.185020000000000095e+01	9.999999999999999167e-02	1.831327862934778537e-03	4.366658482425698606e-04	4.801604184657440495e-03	0.000000000000000000e+00
2.600950000000000273e+03	3.417579613415946369e+05	9.021744475880269647e+02	3.385536046236906550e+05	8.591394527473761400e+02	4.130600857047842851e+02	1.330833041817533133e-02	2.507858842262270307e-03	1.268542431276769578e-01	1.922766903032014502e-02	8.150151755943977605e+01	7.652814504349250591e+00	7.383931619908253197e+00	1.285040228734251944e+00	1.331000000000429583e-02	1.999999999999765854e-01	1.280010000000000037e-01	3.990708012642721347e-01	8.128999999999956572e+01	1.000000000000000056e-01	1.688218182490672323e-03	3.930724579196426954e-04	4.595277873855886999e-03	0.000000000000000000e+00
2.601500000000000000e+03	3.420837486158368411e+05	9.140298084019009366e+02	3.387712193202227936e+05	8.784847349698756034e+02	4.239288275127307202e+02	1.289835043400230571e-02	2.534294948973780937e-03	1.265131927093546826e-01	1.840501113860271154e-02	8.090264275545627015e+01	7.622810969035461959e+00	7.308751215553911607e+00	1.271964558497702180e+00	1.289999999999505952e-02	2.000000000000233535e-01	1.278440000000000132e-01	3.991551894442720849e-01	8.076529999999999632e+01	1.000000000000000056e-01	1.631811494089722417e-03	3.841118347377051414e-04	4.504855782748694304e-03	0.000000000000000000e+00
