#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
1.038000000000000000e+03	2.419490722723608997e+04	1.769844900778837200e+02	2.270706021545041222e+04	3.500112004740252019e+02	3.578893636340737316e+02	4.620730791806354487e-02	1.548234941125053825e-02	6.890200931009432539e-01	1.833151972474470759e-01	8.082147995766469251e+01	7.898398267078204249e+00	3.873701073969766639e+01	9.992861370164066059e+00	2.798889999999687461e-02	4.002372323553081701e-01	6.051499999999999657e-01	4.007840503009921784e-01	8.162630000000000052e+01	1.000000000000000056e-01	3.183776360364809488e-02	1.342344983689904188e-02	2.787783556051451339e-02	0.000000000000000000e+00
1.039000000000000000e+03	2.422631646855244253e+04	1.684185546477036155e+02	2.274293100598683304e+04	3.476429087920299708e+02	3.541991638697913913e+02	4.826958350639555528e-02	1.610407369968538602e-02	6.896982158206546032e-01	1.863860753794349956e-01	8.119211749125351218e+01	7.992791739107092397e+00	3.891749050672387966e+01	1.003109749186102029e+01	2.908810000000272566e-02	4.004319545504316236e-01	6.047500000000000098e-01	4.011769776094400997e-01	8.200260000000000105e+01	1.000000000000000056e-01	3.329144562276711156e-02	1.411868209382900925e-02	2.647894483945991556e-02	0.000000000000000000e+00
1.040000000000000000e+03	2.425635421492522801e+04	1.600307471902011116e+02	2.278069686131312847e+04	3.551501219530777007e+02	3.630265042774972812e+02	4.637208940569809840e-02	1.545715737507940071e-02	6.903732161896667385e-01	1.890547601638089270e-01	8.142206403842902773e+01	8.056190719777509557e+00	3.903188521541778755e+01	1.004870795354909596e+01	2.787099999999753663e-02	4.006267538239215442e-01	6.043500000000000538e-01	4.015699049178880209e-01	8.223709999999999809e+01	1.000000000000000056e-01	3.201404850444657113e-02	1.365811322263561257e-02	2.242195521859508683e-02	0.000000000000000000e+00
1.041000000000000000e+03	2.428759050170292539e+04	1.511629937478103045e+02	2.282529600488695360e+04	3.609257831858847112e+02	3.690452321586504922e+02	4.631108919711515032e-02	1.546354266895430020e-02	6.910188150716113364e-01	1.837222603208785998e-01	8.151711938944426095e+01	8.105543439917690662e+00	3.908311044726519867e+01	1.004947313885732996e+01	2.783194999999949459e-02	4.008218948752833577e-01	6.039400000000000324e-01	4.019628322263359421e-01	8.233540000000000703e+01	1.000000000000000056e-01	3.200183398166621396e-02	1.350695357861983123e-02	2.181932365128882653e-02	0.000000000000000000e+00
1.042000000000000000e+03	2.431883871080784593e+04	1.422485437112778470e+02	2.287112693970334658e+04	3.518814806250179572e+02	3.574026063723669040e+02	4.623827861584912935e-02	1.550437103799567201e-02	6.916646989130608159e-01	1.797040769681493011e-01	8.143666888775382517e+01	8.084896672482415170e+00	3.905172111485046571e+01	1.002104626896681694e+01	2.785870000000301161e-02	4.010169560507058639e-01	6.035300000000000109e-01	4.023557595347838078e-01	8.225669999999999504e+01	1.000000000000000056e-01	3.198138505708950780e-02	1.339336537462129488e-02	2.230211183154161281e-02	0.000000000000000000e+00
1.043000000000000000e+03	2.435010690004401840e+04	1.333049769710561350e+02	2.291596574275273815e+04	3.591886237951663929e+02	3.652074055700936697e+02	4.773332477619256914e-02	1.612364586495913799e-02	6.922993881265290250e-01	1.770951901225155667e-01	8.140896144964926862e+01	8.066831033250938532e+00	3.904694857775587025e+01	9.999322518751652566e+00	2.890409999999832280e-02	4.012094932513559642e-01	6.031100000000000350e-01	4.027486868432317291e-01	8.223090000000000543e+01	9.999999999999999167e-02	3.304575153580300434e-02	1.378030080829639042e-02	1.983729967170073244e-02	0.000000000000000000e+00
1.044000000000000000e+03	2.438036797608329653e+04	1.246601574767471021e+02	2.296637582963702152e+04	3.578315694032370402e+02	3.627710944459578286e+02	4.146444722830609081e-02	1.409341704035812874e-02	6.929228263428603984e-01	1.759669084096087965e-01	8.126205631668277363e+01	8.057595967848536489e+00	3.898611525659487143e+01	9.966897639002846532e+00	2.531255000000243172e-02	4.014145180961363191e-01	6.026799999999999935e-01	4.031416141516796503e-01	8.208499999999999375e+01	1.000000000000000056e-01	2.873166196618224047e-02	1.193429568648569916e-02	1.990062191801100430e-02	0.000000000000000000e+00
1.045000000000000000e+03	2.441517278484016788e+04	1.148062705006818760e+02	2.301662551550713761e+04	3.557741669394777659e+02	3.594012223540302671e+02	4.373973726035854104e-02	1.493517542841009751e-02	6.935464729332956324e-01	1.763588948251397504e-01	8.098320424144881713e+01	8.051114655701722356e+00	3.886314187587697688e+01	9.920125428678829849e+00	2.701615000000145983e-02	4.016058242844497417e-01	6.022499999999999520e-01	4.035345414601275160e-01	8.180589999999999407e+01	1.000000000000000056e-01	3.033554050395071561e-02	1.254765276915501167e-02	1.998620143173262045e-02	0.000000000000000000e+00
1.046000000000000000e+03	2.444813741917294828e+04	1.056785137427675352e+02	2.306666003574429851e+04	3.293286139855761121e+02	3.286790305508503138e+02	4.400413845885501468e-02	1.513568279470814577e-02	6.941587924279540855e-01	1.782662981533179036e-01	8.073689651224427166e+01	7.998643688539081253e+00	3.875694824763468205e+01	9.865033905612147436e+00	2.756380000000291375e-02	4.018020509138090501e-01	6.018099999999999561e-01	4.039274687685754373e-01	8.155979999999999563e+01	1.000000000000000056e-01	3.054585961443128869e-02	1.262357096614196914e-02	2.190234659600677480e-02	0.000000000000000000e+00
1.047000000000000000e+03	2.448087508027080548e+04	9.695358415552530573e+01	2.311231724400810708e+04	3.369760228775339215e+02	3.372500600278227694e+02	4.164418999167947277e-02	1.433559661159663351e-02	6.947597279979511598e-01	1.816490516067372774e-01	8.046950134210639760e+01	7.940840566023717351e+00	3.864178428082902883e+01	9.804796908781325371e+00	2.654119999999693391e-02	4.020052736272338167e-01	6.013600000000000056e-01	4.043203960770233585e-01	8.129229999999999734e+01	1.000000000000000056e-01	2.893270611131423115e-02	1.190220564150156965e-02	1.970826025436516610e-02	0.000000000000000000e+00
