#Depth	Thinning	uncertainty linear 0-1 TEST1
4.455000000000000000e+02	8.003299999999999859e-01	0.16777996070727
4.465000000000000000e+02	7.999899999999999789e-01	0.168172888015718
4.475000000000000000e+02	7.996600000000000374e-01	0.168565815324166
4.485000000000000000e+02	7.993299999999999850e-01	0.168958742632614
4.495000000000000000e+02	7.989899999999999780e-01	0.169351669941062
4.505000000000000000e+02	7.986499999999999710e-01	0.16974459724951
4.515000000000000000e+02	7.983099999999999641e-01	0.170137524557958
4.525000000000000000e+02	7.979694117647100349e-01	0.170530451866406
4.535000000000000000e+02	7.976100000000000412e-01	0.170923379174854
4.545000000000000000e+02	7.972599999999999687e-01	0.171316306483302
4.555000000000000000e+02	7.968899999999999872e-01	0.171709233791749
4.565000000000000000e+02	7.965299999999999603e-01	0.172102161100197
4.575000000000000000e+02	7.961500000000000243e-01	0.172495088408645
4.585000000000000000e+02	7.957699999999999774e-01	0.172888015717093
4.595000000000000000e+02	7.953896153846200523e-01	0.173280943025541
4.605000000000000000e+02	7.950099999999999945e-01	0.173673870333989
4.615000000000000000e+02	7.946199999999999930e-01	0.174066797642437
4.625000000000000000e+02	7.942299999999999915e-01	0.174459724950885
4.635000000000000000e+02	7.938399999999999901e-01	0.174852652259333
4.645000000000000000e+02	7.934499999999999886e-01	0.175245579567781
4.655000000000000000e+02	7.930599999999999872e-01	0.175638506876229
4.665000000000000000e+02	7.926800000000000512e-01	0.176031434184677
4.675000000000000000e+02	7.923000000000000043e-01	0.176424361493125
4.685000000000000000e+02	7.919198039215700202e-01	0.176817288801573
4.695000000000000000e+02	7.915400000000000214e-01	0.177210216110021
4.705000000000000000e+02	7.911599999999999744e-01	0.177603143418469
4.715000000000000000e+02	7.907902941176500056e-01	0.177996070726917
4.725000000000000000e+02	7.904200000000000115e-01	0.178388998035365
4.735000000000000000e+02	7.900500000000000300e-01	0.178781925343813
4.745000000000000000e+02	7.896800000000000486e-01	0.179174852652261
4.755000000000000000e+02	7.893099999999999561e-01	0.179567779960708
4.765000000000000000e+02	7.889399999999999746e-01	0.179960707269156
4.775000000000000000e+02	7.885699999999999932e-01	0.180353634577604
4.785000000000000000e+02	7.882099999999999662e-01	0.180746561886052
4.795000000000000000e+02	7.878399999999999848e-01	0.1811394891945
4.805000000000000000e+02	7.874600000000000488e-01	0.181532416502948
4.815000000000000000e+02	7.870899999999999563e-01	0.181925343811396
4.825000000000000000e+02	7.867199999999999749e-01	0.182318271119844
4.835000000000000000e+02	7.863499999999999934e-01	0.182711198428292
4.845000000000000000e+02	7.859800000000000120e-01	0.18310412573674
4.855000000000000000e+02	7.855999999999999650e-01	0.183497053045188
4.865000000000000000e+02	7.852299999999999836e-01	0.183889980353636
4.875000000000000000e+02	7.848600000000000021e-01	0.184282907662084
4.885000000000000000e+02	7.844900000000000206e-01	0.184675834970532
4.895000000000000000e+02	7.841200000000000392e-01	0.18506876227898
4.905000000000000000e+02	7.837499999999999467e-01	0.185461689587428
4.915000000000000000e+02	7.833900000000000308e-01	0.185854616895876
4.925000000000000000e+02	7.830200000000000493e-01	0.186247544204324
4.935000000000000000e+02	7.826600000000000223e-01	0.186640471512772
4.945000000000000000e+02	7.822999999999999954e-01	0.187033398821219
4.955000000000000000e+02	7.819399999999999684e-01	0.187426326129667
4.965000000000000000e+02	7.815800000000000525e-01	0.187819253438115
4.975000000000000000e+02	7.812200000000000255e-01	0.188212180746563
4.985000000000000000e+02	7.808599999999999985e-01	0.188605108055011
4.995000000000000000e+02	7.805100000000000371e-01	0.188998035363459
5.005000000000000000e+02	7.801500000000000101e-01	0.189390962671907
5.015000000000000000e+02	7.798000000000000487e-01	0.189783889980355
5.025000000000000000e+02	7.794400000000000217e-01	0.190176817288803
5.035000000000000000e+02	7.790799999999999947e-01	0.190569744597251
5.045000000000000000e+02	7.787199999999999678e-01	0.190962671905699
5.055000000000000000e+02	7.783499999999999863e-01	0.191355599214147
5.065000000000000000e+02	7.779800000000000049e-01	0.191748526522595
5.075000000000000000e+02	7.776100000000000234e-01	0.192141453831043
5.085000000000000000e+02	7.772400000000000420e-01	0.192534381139491
5.095000000000000000e+02	7.768601923076899896e-01	0.192927308447939
5.105000000000000000e+02	7.764699999999999935e-01	0.193320235756387
5.115000000000000000e+02	7.760899999999999466e-01	0.193713163064835
5.125000000000000000e+02	7.756999999999999451e-01	0.194106090373283
5.135000000000000000e+02	7.753100000000000547e-01	0.194499017681731
5.145000000000000000e+02	7.749200000000000532e-01	0.194891944990178
5.155000000000000000e+02	7.745199999999999863e-01	0.195284872298626
5.165000000000000000e+02	7.741200000000000303e-01	0.195677799607074
5.175000000000000000e+02	7.737199999999999633e-01	0.196070726915522
5.185000000000000000e+02	7.733200000000000074e-01	0.19646365422397
5.195000000000000000e+02	7.729200000000000514e-01	0.196856581532418
5.205000000000000000e+02	7.725199999999999845e-01	0.197249508840866
5.215000000000000000e+02	7.721099999999999630e-01	0.197642436149314
5.225000000000000000e+02	7.717100000000000071e-01	0.198035363457762
5.235000000000000000e+02	7.712999019607800211e-01	0.19842829076621
5.245000000000000000e+02	7.708899999999999642e-01	0.198821218074658
5.255000000000000000e+02	7.704800000000000537e-01	0.199214145383106
5.265000000000000000e+02	7.700700000000000323e-01	0.199607072691554
5.275000000000000000e+02	7.696499999999999453e-01	0.200000000000002
5.285000000000000000e+02	7.692400000000000349e-01	0.20039292730845
5.295000000000000000e+02	7.688199999999999479e-01	0.200785854616898
5.305000000000000000e+02	7.683999999999999719e-01	0.201178781925346
5.315000000000000000e+02	7.679799999999999960e-01	0.201571709233794
5.325000000000000000e+02	7.675600000000000200e-01	0.201964636542242
5.335000000000000000e+02	7.671400000000000441e-01	0.20235756385069
5.345000000000000000e+02	7.667199999999999571e-01	0.202750491159137
5.355000000000000000e+02	7.662999999999999812e-01	0.203143418467585
5.365000000000000000e+02	7.658800000000000052e-01	0.203536345776033
5.375000000000000000e+02	7.654600000000000293e-01	0.203929273084481
5.385000000000000000e+02	7.650400000000000533e-01	0.204322200392929
5.395000000000000000e+02	7.646199999999999664e-01	0.204715127701377
5.405000000000000000e+02	7.641999999999999904e-01	0.205108055009825
5.415000000000000000e+02	7.637699999999999489e-01	0.205500982318273
5.425000000000000000e+02	7.633499999999999730e-01	0.205893909626721
5.435000000000000000e+02	7.629299999999999971e-01	0.206286836935169
5.445000000000000000e+02	7.625100000000000211e-01	0.206679764243617
5.455000000000000000e+02	7.620900000000000452e-01	0.207072691552065
5.465000000000000000e+02	7.616699999999999582e-01	0.207465618860513
5.475000000000000000e+02	7.612600000000000477e-01	0.207858546168961
5.485000000000000000e+02	7.608500000000000263e-01	0.208251473477409
5.495000000000000000e+02	7.604499999999999593e-01	0.208644400785857
5.505000000000000000e+02	7.600500000000000034e-01	0.209037328094305
5.515000000000000000e+02	7.596600000000000019e-01	0.209430255402753
5.525000000000000000e+02	7.592700000000000005e-01	0.209823182711201
5.535000000000000000e+02	7.588899999999999535e-01	0.210216110019648
5.545000000000000000e+02	7.585199999999999720e-01	0.210609037328096
5.555000000000000000e+02	7.581599999999999451e-01	0.211001964636544
5.565000000000000000e+02	7.577899999999999636e-01	0.211394891944992
5.575000000000000000e+02	7.574400000000000022e-01	0.21178781925344
5.585000000000000000e+02	7.570799999999999752e-01	0.212180746561888
5.595000000000000000e+02	7.567300000000000137e-01	0.212573673870336
5.605000000000000000e+02	7.563699999999999868e-01	0.212966601178784
5.615000000000000000e+02	7.560200000000000253e-01	0.213359528487232
5.625000000000000000e+02	7.556699999999999529e-01	0.21375245579568
5.635000000000000000e+02	7.553199999999999914e-01	0.214145383104128
5.645000000000000000e+02	7.549700000000000299e-01	0.214538310412576
5.655000000000000000e+02	7.546199999999999575e-01	0.214931237721024
5.665000000000000000e+02	7.542699999999999960e-01	0.215324165029472
5.675000000000000000e+02	7.539200000000000346e-01	0.21571709233792
5.685000000000000000e+02	7.535800000000000276e-01	0.216110019646368
5.695000000000000000e+02	7.532400000000000206e-01	0.216502946954816
5.705000000000000000e+02	7.529000000000000137e-01	0.216895874263264
5.715000000000000000e+02	7.525699999999999612e-01	0.217288801571712
5.725000000000000000e+02	7.522400000000000198e-01	0.21768172888016
5.735000000000000000e+02	7.519099999999999673e-01	0.218074656188607
5.745000000000000000e+02	7.515899999999999803e-01	0.218467583497055
5.755000000000000000e+02	7.512699999999999934e-01	0.218860510805503
5.765000000000000000e+02	7.509599999999999609e-01	0.219253438113951
5.775000000000000000e+02	7.506599999999999939e-01	0.219646365422399
5.785000000000000000e+02	7.503499999999999615e-01	0.220039292730847
5.795000000000000000e+02	7.500499999999999945e-01	0.220432220039295
5.805000000000000000e+02	7.497399999999999620e-01	0.220825147347743
5.815000000000000000e+02	7.494399999999999951e-01	0.221218074656191
5.825000000000000000e+02	7.491400000000000281e-01	0.221611001964639
5.835000000000000000e+02	7.488299999999999956e-01	0.222003929273087
5.845000000000000000e+02	7.485199999999999632e-01	0.222396856581535
5.855000000000000000e+02	7.482100000000000417e-01	0.222789783889983
5.865000000000000000e+02	7.479000000000000092e-01	0.223182711198431
5.875000000000000000e+02	7.475699999999999568e-01	0.223575638506879
5.885000000000000000e+02	7.472400000000000153e-01	0.223968565815327
5.895000000000000000e+02	7.469099999999999628e-01	0.224361493123775
5.905000000000000000e+02	7.465600000000000014e-01	0.224754420432223
5.915000000000000000e+02	7.461999999999999744e-01	0.225147347740671
5.925000000000000000e+02	7.458399999999999475e-01	0.225540275049118
5.935000000000000000e+02	7.454499999999999460e-01	0.225933202357566
5.945000000000000000e+02	7.450700000000000101e-01	0.226326129666014
5.955000000000000000e+02	7.446599999999999886e-01	0.226719056974462
5.965000000000000000e+02	7.442400000000000126e-01	0.22711198428291
5.975000000000000000e+02	7.438200000000000367e-01	0.227504911591358
5.985000000000000000e+02	7.433800000000000407e-01	0.227897838899806
5.995000000000000000e+02	7.429299999999999793e-01	0.228290766208254
6.005000000000000000e+02	7.424800000000000288e-01	0.228683693516702
6.015000000000000000e+02	7.420099999999999474e-01	0.22907662082515
6.025000000000000000e+02	7.415399999999999769e-01	0.229469548133598
6.035000000000000000e+02	7.410700000000000065e-01	0.229862475442046
6.045000000000000000e+02	7.405896153846199814e-01	0.230255402750494
6.055000000000000000e+02	7.401100000000000456e-01	0.230648330058942
6.065000000000000000e+02	7.396200000000000552e-01	0.23104125736739
6.075000000000000000e+02	7.391400000000000192e-01	0.231434184675838
6.085000000000000000e+02	7.386500000000000288e-01	0.231827111984286
6.095000000000000000e+02	7.381699999999999928e-01	0.232220039292734
6.105000000000000000e+02	7.376800000000000024e-01	0.232612966601182
6.115000000000000000e+02	7.371900000000000119e-01	0.23300589390963
6.125000000000000000e+02	7.367099999999999760e-01	0.233398821218077
6.135000000000000000e+02	7.362199999999999855e-01	0.233791748526525
6.145000000000000000e+02	7.357299999999999951e-01	0.234184675834973
6.155000000000000000e+02	7.352499999999999591e-01	0.234577603143421
6.165000000000000000e+02	7.347700000000000342e-01	0.234970530451869
6.175000000000000000e+02	7.342800000000000438e-01	0.235363457760317
6.185000000000000000e+02	7.338099999999999623e-01	0.235756385068765
6.195000000000000000e+02	7.333300000000000374e-01	0.236149312377213
6.205000000000000000e+02	7.328599999999999559e-01	0.236542239685661
6.215000000000000000e+02	7.324000000000000510e-01	0.236935166994109
6.225000000000000000e+02	7.319400000000000350e-01	0.237328094302557
6.235000000000000000e+02	7.315000000000000391e-01	0.237721021611005
6.245000000000000000e+02	7.310600000000000431e-01	0.238113948919453
6.255000000000000000e+02	7.306399999999999562e-01	0.238506876227901
6.265000000000000000e+02	7.302300000000000457e-01	0.238899803536349
6.275000000000000000e+02	7.298200000000000243e-01	0.239292730844797
6.285000000000000000e+02	7.294399999999999773e-01	0.239685658153245
6.295000000000000000e+02	7.290699999999999958e-01	0.240078585461693
6.305000000000000000e+02	7.287000000000000144e-01	0.240471512770141
6.315000000000000000e+02	7.283600000000000074e-01	0.240864440078589
6.325000000000000000e+02	7.280299999999999550e-01	0.241257367387036
6.335000000000000000e+02	7.277000000000000135e-01	0.241650294695484
6.345000000000000000e+02	7.274100000000000010e-01	0.242043222003932
6.355000000000000000e+02	7.271199999999999886e-01	0.24243614931238
6.365000000000000000e+02	7.268499999999999961e-01	0.242829076620828
6.375000000000000000e+02	7.266000000000000236e-01	0.243222003929276
6.385000000000000000e+02	7.263500000000000512e-01	0.243614931237724
6.395000000000000000e+02	7.261199999999999877e-01	0.244007858546172
6.405000000000000000e+02	7.258999999999999897e-01	0.24440078585462
6.415000000000000000e+02	7.256899999999999462e-01	0.244793713163068
6.425000000000000000e+02	7.254899999999999682e-01	0.245186640471516
6.435000000000000000e+02	7.253100000000000103e-01	0.245579567779964
6.445000000000000000e+02	7.251199999999999868e-01	0.245972495088412
6.455000000000000000e+02	7.249499999999999833e-01	0.24636542239686
6.465000000000000000e+02	7.247700000000000253e-01	0.246758349705308
6.475000000000000000e+02	7.246000000000000218e-01	0.247151277013756
6.485000000000000000e+02	7.244300000000000184e-01	0.247544204322204
6.495000000000000000e+02	7.242499999999999494e-01	0.247937131630652
6.505000000000000000e+02	7.240699999999999914e-01	0.2483300589391
6.515000000000000000e+02	7.238900000000000334e-01	0.248722986247547
6.525000000000000000e+02	7.237000000000000099e-01	0.249115913555995
6.535000000000000000e+02	7.235099999999999865e-01	0.249508840864443
6.545000000000000000e+02	7.233100000000000085e-01	0.249901768172891
6.555000000000000000e+02	7.231100000000000305e-01	0.250294695481339
6.565000000000000000e+02	7.228900000000000325e-01	0.250687622789787
6.575000000000000000e+02	7.226799999999999891e-01	0.251080550098235
6.585000000000000000e+02	7.224599999999999911e-01	0.251473477406683
6.595000000000000000e+02	7.222399999999999931e-01	0.251866404715131
6.605000000000000000e+02	7.220199999999999951e-01	0.252259332023579
6.615000000000000000e+02	7.217900000000000427e-01	0.252652259332027
6.625000000000000000e+02	7.215599999999999792e-01	0.253045186640475
6.635000000000000000e+02	7.213399999999999812e-01	0.253438113948923
6.645000000000000000e+02	7.210999999999999632e-01	0.253831041257371
6.655000000000000000e+02	7.208696078431400256e-01	0.254223968565818
6.665000000000000000e+02	7.206299999999999928e-01	0.254616895874266
6.675000000000000000e+02	7.203899999999999748e-01	0.255009823182714
6.685000000000000000e+02	7.201400000000000023e-01	0.255402750491162
6.695000000000000000e+02	7.198799999999999644e-01	0.25579567779961
6.705000000000000000e+02	7.196200000000000374e-01	0.256188605108058
6.715000000000000000e+02	7.193500000000000449e-01	0.256581532416506
6.725000000000000000e+02	7.190600000000000325e-01	0.256974459724954
6.735000000000000000e+02	7.187700000000000200e-01	0.257367387033402
6.745000000000000000e+02	7.184700000000000530e-01	0.25776031434185
6.755000000000000000e+02	7.181600000000000206e-01	0.258153241650298
6.765000000000000000e+02	7.178400000000000336e-01	0.258546168958746
6.775000000000000000e+02	7.175200000000000466e-01	0.258939096267194
6.785000000000000000e+02	7.171800000000000397e-01	0.259332023575641
6.795000000000000000e+02	7.168499999999999872e-01	0.259724950884089
6.805000000000000000e+02	7.165196078431399496e-01	0.260117878192537
6.815000000000000000e+02	7.161800000000000388e-01	0.260510805500985
6.825000000000000000e+02	7.158400000000000318e-01	0.260903732809433
6.835000000000000000e+02	7.155099999999999794e-01	0.261296660117881
6.845000000000000000e+02	7.151800000000000379e-01	0.261689587426329
6.855000000000000000e+02	7.148600000000000509e-01	0.262082514734777
6.865000000000000000e+02	7.145498076923100239e-01	0.262475442043225
6.875000000000000000e+02	7.142399999999999860e-01	0.262868369351673
6.885000000000000000e+02	7.139400000000000190e-01	0.263261296660121
6.895000000000000000e+02	7.136599999999999611e-01	0.263654223968569
6.905000000000000000e+02	7.133899999999999686e-01	0.264047151277017
6.915000000000000000e+02	7.131199999999999761e-01	0.264440078585464
6.925000000000000000e+02	7.128799999999999581e-01	0.264833005893912
6.935000000000000000e+02	7.126400000000000512e-01	0.26522593320236
6.945000000000000000e+02	7.124099999999999877e-01	0.265618860510808
6.955000000000000000e+02	7.122000000000000552e-01	0.266011787819256
6.965000000000000000e+02	7.119900000000000118e-01	0.266404715127704
6.975000000000000000e+02	7.117999999999999883e-01	0.266797642436152
6.985000000000000000e+02	7.116200000000000303e-01	0.2671905697446
6.995000000000000000e+02	7.114300000000000068e-01	0.267583497053048
7.005000000000000000e+02	7.112600000000000033e-01	0.267976424361496
7.015000000000000000e+02	7.110999999999999543e-01	0.268369351669944
7.025000000000000000e+02	7.109299999999999509e-01	0.268762278978392
7.035000000000000000e+02	7.107700000000000129e-01	0.269155206286839
7.045000000000000000e+02	7.106099999999999639e-01	0.269548133595287
7.055000000000000000e+02	7.104500000000000259e-01	0.269941060903735
7.065000000000000000e+02	7.102899999999999769e-01	0.270333988212183
7.075000000000000000e+02	7.101300000000000390e-01	0.270726915520631
7.085000000000000000e+02	7.099699999999999900e-01	0.271119842829079
7.095000000000000000e+02	7.098100000000000520e-01	0.271512770137527
7.105000000000000000e+02	7.096500000000000030e-01	0.271905697445975
7.115000000000000000e+02	7.094799999999999995e-01	0.272298624754423
7.125000000000000000e+02	7.093199999999999505e-01	0.272691552062871
7.135000000000000000e+02	7.091600000000000126e-01	0.273084479371319
7.145000000000000000e+02	7.089996078431399784e-01	0.273477406679767
7.155000000000000000e+02	7.088400000000000256e-01	0.273870333988215
7.165000000000000000e+02	7.086796078431399915e-01	0.274263261296662
7.175000000000000000e+02	7.085295000000000343e-01	0.27465618860511
7.185000000000000000e+02	7.083700000000000552e-01	0.275049115913558
7.195000000000000000e+02	7.082199999999999607e-01	0.275442043222006
7.205000000000000000e+02	7.080600000000000227e-01	0.275834970530454
7.215000000000000000e+02	7.079100000000000392e-01	0.276227897838902
7.225000000000000000e+02	7.077499999999999902e-01	0.27662082514735
7.235000000000000000e+02	7.075901923076900468e-01	0.277013752455798
7.245000000000000000e+02	7.074200000000000488e-01	0.277406679764246
7.255000000000000000e+02	7.072399999999999798e-01	0.277799607072694
7.265000000000000000e+02	7.070697058823499637e-01	0.278192534381142
7.275000000000000000e+02	7.068799999999999528e-01	0.27858546168959
7.285000000000000000e+02	7.066799999999999748e-01	0.278978388998038
7.295000000000000000e+02	7.064799999999999969e-01	0.279371316306485
7.305000000000000000e+02	7.062599999999999989e-01	0.279764243614933
7.315000000000000000e+02	7.060400000000000009e-01	0.280157170923381
7.325000000000000000e+02	7.058200000000000029e-01	0.280550098231829
7.335000000000000000e+02	7.055700000000000305e-01	0.280943025540277
7.345000000000000000e+02	7.053199999999999470e-01	0.281335952848725
7.355000000000000000e+02	7.050600000000000200e-01	0.281728880157173
7.365000000000000000e+02	7.047900000000000276e-01	0.282121807465621
7.375000000000000000e+02	7.045099999999999696e-01	0.282514734774069
7.385000000000000000e+02	7.042300000000000226e-01	0.282907662082517
7.395000000000000000e+02	7.039299999999999446e-01	0.283300589390965
7.405000000000000000e+02	7.036299999999999777e-01	0.283693516699413
7.415000000000000000e+02	7.033099999999999907e-01	0.28408644400786
7.425000000000000000e+02	7.029800000000000493e-01	0.284479371316308
7.435000000000000000e+02	7.026599999999999513e-01	0.284872298624756
7.445000000000000000e+02	7.023099999999999898e-01	0.285265225933204
7.455000000000000000e+02	7.019600000000000284e-01	0.285658153241652
7.465000000000000000e+02	7.016099999999999559e-01	0.2860510805501
7.475000000000000000e+02	7.012399999999999745e-01	0.286444007858548
7.485000000000000000e+02	7.008699999999999930e-01	0.286836935166996
7.495000000000000000e+02	7.005000000000000115e-01	0.287229862475444
7.505000000000000000e+02	7.001300000000000301e-01	0.287622789783892
7.515000000000000000e+02	6.997499999999999831e-01	0.28801571709234
7.525000000000000000e+02	6.993800000000000017e-01	0.288408644400788
7.535000000000000000e+02	6.989999999999999547e-01	0.288801571709236
7.545000000000000000e+02	6.986200000000000188e-01	0.289194499017683
7.555000000000000000e+02	6.982500000000000373e-01	0.289587426326131
7.565000000000000000e+02	6.978799999999999448e-01	0.289980353634579
7.575000000000000000e+02	6.975099999999999634e-01	0.290373280943027
7.585000000000000000e+02	6.971399999999999819e-01	0.290766208251475
7.595000000000000000e+02	6.967799999999999550e-01	0.291159135559923
7.605000000000000000e+02	6.964200000000000390e-01	0.291552062868371
7.615000000000000000e+02	6.960600000000000120e-01	0.291944990176819
7.625000000000000000e+02	6.957100000000000506e-01	0.292337917485267
7.635000000000000000e+02	6.953599999999999781e-01	0.292730844793715
7.645000000000000000e+02	6.950100000000000167e-01	0.293123772102163
7.655000000000000000e+02	6.946600000000000552e-01	0.293516699410611
7.665000000000000000e+02	6.943099999999999827e-01	0.293909626719059
7.675000000000000000e+02	6.939699999999999758e-01	0.294302554027506
7.685000000000000000e+02	6.936200000000000143e-01	0.294695481335954
7.695000000000000000e+02	6.932800000000000074e-01	0.295088408644402
7.705000000000000000e+02	6.929400000000000004e-01	0.29548133595285
7.715000000000000000e+02	6.925999999999999934e-01	0.295874263261298
7.725000000000000000e+02	6.922599999999999865e-01	0.296267190569746
7.735000000000000000e+02	6.919199999999999795e-01	0.296660117878194
7.745000000000000000e+02	6.915799999999999725e-01	0.297053045186642
7.755000000000000000e+02	6.912399999999999656e-01	0.29744597249509
7.765000000000000000e+02	6.908999999999999586e-01	0.297838899803538
7.775000000000000000e+02	6.905599999999999516e-01	0.298231827111986
7.785000000000000000e+02	6.902099999999999902e-01	0.298624754420434
7.795000000000000000e+02	6.898699999999999832e-01	0.299017681728881
7.805000000000000000e+02	6.895200000000000218e-01	0.299410609037329
7.815000000000000000e+02	6.891800000000000148e-01	0.299803536345777
7.825000000000000000e+02	6.888300000000000534e-01	0.300196463654225
7.835000000000000000e+02	6.884900000000000464e-01	0.300589390962673
7.845000000000000000e+02	6.881399999999999739e-01	0.300982318271121
7.855000000000000000e+02	6.877999999999999670e-01	0.301375245579569
7.865000000000000000e+02	6.874599999999999600e-01	0.301768172888017
7.875000000000000000e+02	6.871199999999999530e-01	0.302161100196465
7.885000000000000000e+02	6.867799999999999461e-01	0.302554027504913
7.895000000000000000e+02	6.864500000000000046e-01	0.302946954813361
7.905000000000000000e+02	6.861199999999999521e-01	0.303339882121809
7.915000000000000000e+02	6.857999999999999652e-01	0.303732809430257
7.925000000000000000e+02	6.854799999999999782e-01	0.304125736738704
7.935000000000000000e+02	6.851599999999999913e-01	0.304518664047152
7.945000000000000000e+02	6.848400000000000043e-01	0.3049115913556
7.955000000000000000e+02	6.845299999999999718e-01	0.305304518664048
7.965000000000000000e+02	6.842200000000000504e-01	0.305697445972496
7.975000000000000000e+02	6.839199999999999724e-01	0.306090373280944
7.985000000000000000e+02	6.836100000000000509e-01	0.306483300589392
7.995000000000000000e+02	6.833099999999999730e-01	0.30687622789784
8.005000000000000000e+02	6.830100000000000060e-01	0.307269155206288
8.015000000000000000e+02	6.827100000000000390e-01	0.307662082514736
8.025000000000000000e+02	6.824099999999999611e-01	0.308055009823184
8.035000000000000000e+02	6.821099999999999941e-01	0.308447937131632
8.045000000000000000e+02	6.818199999999999816e-01	0.30884086444008
8.055000000000000000e+02	6.815299999999999692e-01	0.309233791748527
8.065000000000000000e+02	6.812300000000000022e-01	0.309626719056975
8.075000000000000000e+02	6.809399999999999897e-01	0.310019646365423
8.085000000000000000e+02	6.806499999999999773e-01	0.310412573673871
8.095000000000000000e+02	6.803700000000000303e-01	0.310805500982319
8.105000000000000000e+02	6.800899999999999723e-01	0.311198428290767
8.115000000000000000e+02	6.798100000000000254e-01	0.311591355599215
8.125000000000000000e+02	6.795299999999999674e-01	0.311984282907663
8.135000000000000000e+02	6.792599999999999749e-01	0.312377210216111
8.145000000000000000e+02	6.789899999999999824e-01	0.312770137524559
8.155000000000000000e+02	6.787300000000000555e-01	0.313163064833007
8.165000000000000000e+02	6.784700000000000175e-01	0.313555992141455
8.175000000000000000e+02	6.782200000000000450e-01	0.313948919449902
8.185000000000000000e+02	6.779699999999999616e-01	0.31434184675835
8.195000000000000000e+02	6.777300000000000546e-01	0.314734774066798
8.205000000000000000e+02	6.774799999999999711e-01	0.315127701375246
8.215000000000000000e+02	6.772500000000000187e-01	0.315520628683694
8.225000000000000000e+02	6.770100000000000007e-01	0.315913555992142
8.235000000000000000e+02	6.767800000000000482e-01	0.31630648330059
8.245000000000000000e+02	6.765499999999999847e-01	0.316699410609038
8.255000000000000000e+02	6.763299999999999867e-01	0.317092337917486
8.265000000000000000e+02	6.761000000000000343e-01	0.317485265225934
8.275000000000000000e+02	6.758699999999999708e-01	0.317878192534382
8.285000000000000000e+02	6.756499999999999728e-01	0.31827111984283
8.295000000000000000e+02	6.754200000000000204e-01	0.318664047151278
8.305000000000000000e+02	6.751899999999999569e-01	0.319056974459725
8.315000000000000000e+02	6.749600000000000044e-01	0.319449901768173
8.325000000000000000e+02	6.747300000000000519e-01	0.319842829076621
8.335000000000000000e+02	6.744900000000000340e-01	0.320235756385069
8.345000000000000000e+02	6.742599999999999705e-01	0.320628683693517
8.355000000000000000e+02	6.740099999999999980e-01	0.321021611001965
8.365000000000000000e+02	6.737699999999999800e-01	0.321414538310413
8.375000000000000000e+02	6.735299999999999621e-01	0.321807465618861
8.385000000000000000e+02	6.732799999999999896e-01	0.322200392927309
8.395000000000000000e+02	6.730300000000000171e-01	0.322593320235757
8.405000000000000000e+02	6.727800000000000447e-01	0.322986247544205
8.415000000000000000e+02	6.725299999999999612e-01	0.323379174852653
8.425000000000000000e+02	6.722700000000000342e-01	0.323772102161101
8.435000000000000000e+02	6.720199999999999507e-01	0.324165029469548
8.445000000000000000e+02	6.717699999999999783e-01	0.324557956777996
8.455000000000000000e+02	6.715100000000000513e-01	0.324950884086444
8.465000000000000000e+02	6.712599999999999678e-01	0.325343811394892
8.475000000000000000e+02	6.710000000000000409e-01	0.32573673870334
8.485000000000000000e+02	6.707400000000000029e-01	0.326129666011788
8.495000000000000000e+02	6.704799999999999649e-01	0.326522593320236
8.505000000000000000e+02	6.702200000000000379e-01	0.326915520628684
8.515000000000000000e+02	6.699500000000000455e-01	0.327308447937132
8.525000000000000000e+02	6.696900000000000075e-01	0.32770137524558
8.535000000000000000e+02	6.694200000000000150e-01	0.328094302554028
8.545000000000000000e+02	6.691399999999999570e-01	0.328487229862476
8.555000000000000000e+02	6.688600000000000101e-01	0.328880157170924
8.565000000000000000e+02	6.685799999999999521e-01	0.329273084479371
8.575000000000000000e+02	6.683000000000000052e-01	0.329666011787819
8.585000000000000000e+02	6.680099999999999927e-01	0.330058939096267
8.595000000000000000e+02	6.677300000000000457e-01	0.330451866404715
8.605000000000000000e+02	6.674400000000000333e-01	0.330844793713163
8.615000000000000000e+02	6.671500000000000208e-01	0.331237721021611
8.625000000000000000e+02	6.668500000000000538e-01	0.331630648330059
8.635000000000000000e+02	6.665600000000000414e-01	0.332023575638507
8.645000000000000000e+02	6.662700000000000289e-01	0.332416502946955
8.655000000000000000e+02	6.659699999999999509e-01	0.332809430255403
8.665000000000000000e+02	6.656699999999999839e-01	0.333202357563851
8.675000000000000000e+02	6.653700000000000170e-01	0.333595284872299
8.685000000000000000e+02	6.650700000000000500e-01	0.333988212180746
8.695000000000000000e+02	6.647699999999999720e-01	0.334381139489194
8.705000000000000000e+02	6.644700000000000051e-01	0.334774066797642
8.715000000000000000e+02	6.641599999999999726e-01	0.33516699410609
8.725000000000000000e+02	6.638600000000000056e-01	0.335559921414538
8.735000000000000000e+02	6.635499999999999732e-01	0.335952848722986
8.745000000000000000e+02	6.632400000000000517e-01	0.336345776031434
8.755000000000000000e+02	6.629300000000000193e-01	0.336738703339882
8.765000000000000000e+02	6.626199999999999868e-01	0.33713163064833
8.775000000000000000e+02	6.622999999999999998e-01	0.337524557956778
8.785000000000000000e+02	6.619899999999999674e-01	0.337917485265226
8.795000000000000000e+02	6.616600000000000259e-01	0.338310412573674
8.805000000000000000e+02	6.613299999999999734e-01	0.338703339882122
