#Depth	Accu rate [m/yr]	AICC2012 Uncertainty % = TEST2 bis
4.510000000000000000e+02	6.604949599999999921e-02	0.285001963093837
4.520000000000000000e+02	6.700699999999999712e-02	0.285198272477426
4.530000000000000000e+02	7.111639999999999628e-02	0.285394581861015
4.540000000000000000e+02	7.146489999999999787e-02	0.285590891244603
4.550000000000000000e+02	7.123369999999999702e-02	0.285787200628192
4.560000000000000000e+02	7.245360000000000689e-02	0.28598351001178
4.570000000000000000e+02	6.901965000000000183e-02	0.286179819395369
4.580000000000000000e+02	6.898894999999999333e-02	0.286376128778957
4.590000000000000000e+02	7.386558999999999486e-02	0.286572438162546
4.600000000000000000e+02	7.012245000000000283e-02	0.286768747546134
4.610000000000000000e+02	6.862804999999999600e-02	0.286965056929723
4.620000000000000000e+02	7.110890000000000266e-02	0.287161366313312
4.630000000000000000e+02	6.302850000000000119e-02	0.2873576756969
4.640000000000000000e+02	7.298040000000000083e-02	0.287553985080489
4.650000000000000000e+02	7.377480000000000149e-02	0.287750294464077
4.660000000000000000e+02	7.346049999999999802e-02	0.287946603847666
4.670000000000000000e+02	6.630410000000000470e-02	0.288142913231254
4.680000000000000000e+02	6.916806699999999974e-02	0.288339222614843
4.690000000000000000e+02	7.234379999999999977e-02	0.288535531998431
4.700000000000000000e+02	6.583642800000000239e-02	0.28873184138202
4.710000000000000000e+02	7.017085000000000683e-02	0.288928150765609
4.720000000000000000e+02	6.333610000000000628e-02	0.289124460149197
4.730000000000000000e+02	7.136570000000000413e-02	0.289320769532786
4.740000000000000000e+02	6.994839999999999391e-02	0.289517078916374
4.750000000000000000e+02	6.754754999999999787e-02	0.289713388299963
4.760000000000000000e+02	6.833469999999999822e-02	0.289909697683551
4.770000000000000000e+02	6.891840000000000466e-02	0.29010600706714
4.780000000000000000e+02	6.547650000000000692e-02	0.290302316450728
4.790000000000000000e+02	7.118824999999999459e-02	0.290498625834317
4.800000000000000000e+02	7.024664999999999382e-02	0.290694935217906
4.810000000000000000e+02	6.747179999999999844e-02	0.290891244601494
4.820000000000000000e+02	7.218275000000000385e-02	0.291087553985083
4.830000000000000000e+02	7.361149999999999638e-02	0.291283863368671
4.840000000000000000e+02	6.147115000000000218e-02	0.29148017275226
4.850000000000000000e+02	6.678604999999999958e-02	0.291676482135848
4.860000000000000000e+02	7.028065000000000007e-02	0.291872791519437
4.870000000000000000e+02	6.322055000000000036e-02	0.292069100903025
4.880000000000000000e+02	7.231345000000000134e-02	0.292265410286614
4.890000000000000000e+02	6.730220000000000646e-02	0.292461719670203
4.900000000000000000e+02	6.468975000000000419e-02	0.292658029053791
4.910000000000000000e+02	6.973110000000000419e-02	0.29285433843738
4.920000000000000000e+02	7.043520000000000336e-02	0.293050647820968
4.930000000000000000e+02	6.836765000000000203e-02	0.293246957204557
4.940000000000000000e+02	7.022154999999999370e-02	0.293443266588145
4.950000000000000000e+02	6.749254999999999838e-02	0.293639575971734
4.960000000000000000e+02	6.888424999999999410e-02	0.293835885355322
4.970000000000000000e+02	7.050824999999999454e-02	0.294032194738911
4.980000000000000000e+02	6.317064999999999486e-02	0.2942285041225
4.990000000000000000e+02	6.191295000000000132e-02	0.294424813506088
5.000000000000000000e+02	6.475024999999999531e-02	0.294621122889677
5.010000000000000000e+02	7.038129999999999387e-02	0.294817432273265
5.020000000000000000e+02	7.359029999999999738e-02	0.295013741656854
5.030000000000000000e+02	6.517979999999999607e-02	0.295210051040442
5.040000000000000000e+02	6.609379999999999422e-02	0.295406360424031
5.050000000000000000e+02	6.963155000000000039e-02	0.295602669807619
5.060000000000000000e+02	6.951975000000000515e-02	0.295798979191208
5.070000000000000000e+02	6.479920000000000124e-02	0.295995288574797
5.080000000000000000e+02	6.655707199999999490e-02	0.296191597958385
5.090000000000000000e+02	6.505584999999999840e-02	0.296387907341974
5.100000000000000000e+02	6.677805000000000546e-02	0.296584216725562
5.110000000000000000e+02	6.812614999999999643e-02	0.296780526109151
5.120000000000000000e+02	6.602679999999999660e-02	0.296976835492739
5.130000000000000000e+02	6.567074999999999996e-02	0.297173144876328
5.140000000000000000e+02	6.067209999999999964e-02	0.297369454259916
5.150000000000000000e+02	6.426310000000000355e-02	0.297565763643505
5.160000000000000000e+02	6.211244999999999961e-02	0.297762073027094
5.170000000000000000e+02	6.763550000000000118e-02	0.297958382410682
5.180000000000000000e+02	6.261110000000000286e-02	0.298154691794271
5.190000000000000000e+02	6.701044999999999918e-02	0.298351001177859
5.200000000000000000e+02	6.228775000000000284e-02	0.298547310561448
5.210000000000000000e+02	6.872129999999999905e-02	0.298743619945036
5.220000000000000000e+02	7.054180699999999804e-02	0.298939929328625
5.230000000000000000e+02	6.158059999999999923e-02	0.299136238712213
5.240000000000000000e+02	6.216970000000000135e-02	0.299332548095802
5.250000000000000000e+02	6.323159999999999892e-02	0.299528857479391
5.260000000000000000e+02	6.508460000000000634e-02	0.299725166862979
5.270000000000000000e+02	6.969930000000000569e-02	0.299921476246568
5.280000000000000000e+02	7.239044999999999508e-02	0.300117785630156
5.290000000000000000e+02	6.304505000000000525e-02	0.300314095013745
5.300000000000000000e+02	6.267449999999999410e-02	0.300510404397333
5.310000000000000000e+02	6.036735000000000018e-02	0.300706713780922
5.320000000000000000e+02	6.346880000000000577e-02	0.30090302316451
5.330000000000000000e+02	6.285770000000000246e-02	0.301099332548099
5.340000000000000000e+02	6.571475000000000233e-02	0.301295641931688
5.350000000000000000e+02	6.858305000000000651e-02	0.301491951315276
5.360000000000000000e+02	6.410589999999999344e-02	0.301688260698865
5.370000000000000000e+02	6.694645000000000457e-02	0.301884570082453
5.380000000000000000e+02	6.789710000000000190e-02	0.302080879466042
5.390000000000000000e+02	6.332210000000000616e-02	0.30227718884963
5.400000000000000000e+02	6.556470000000000353e-02	0.302473498233219
5.410000000000000000e+02	6.572930000000000439e-02	0.302669807616807
5.420000000000000000e+02	6.573574999999999557e-02	0.302866117000396
5.430000000000000000e+02	6.502819999999999434e-02	0.303062426383985
5.440000000000000000e+02	6.069694999999999951e-02	0.303258735767573
5.450000000000000000e+02	5.911990000000000300e-02	0.303455045151162
5.460000000000000000e+02	6.728984999999999828e-02	0.30365135453475
5.470000000000000000e+02	6.580094999999999694e-02	0.303847663918339
5.480000000000000000e+02	6.729715000000000003e-02	0.304043973301927
5.490000000000000000e+02	6.805084999999999607e-02	0.304240282685516
5.500000000000000000e+02	6.461219999999999464e-02	0.304436592069104
5.510000000000000000e+02	6.348004999999999620e-02	0.304632901452693
5.520000000000000000e+02	7.602430000000000299e-02	0.304829210836282
5.530000000000000000e+02	6.679749999999999577e-02	0.30502552021987
5.540000000000000000e+02	5.826300000000000229e-02	0.305221829603459
5.550000000000000000e+02	6.493785000000000529e-02	0.305418138987047
5.560000000000000000e+02	7.360914999999999819e-02	0.305614448370636
5.570000000000000000e+02	6.645075000000000287e-02	0.305810757754224
5.580000000000000000e+02	6.349130000000000051e-02	0.306007067137813
5.590000000000000000e+02	6.468500000000000638e-02	0.306203376521401
5.600000000000000000e+02	6.495035000000000391e-02	0.30639968590499
5.610000000000000000e+02	6.993725000000000636e-02	0.306595995288579
5.620000000000000000e+02	7.088940000000000519e-02	0.306792304672167
5.630000000000000000e+02	6.211049999999999904e-02	0.306988614055756
5.640000000000000000e+02	6.180995000000000239e-02	0.307184923439344
5.650000000000000000e+02	6.529435000000000100e-02	0.307381232822933
5.660000000000000000e+02	8.116479999999999528e-02	0.307577542206521
5.670000000000000000e+02	6.390690000000000259e-02	0.30777385159011
5.680000000000000000e+02	6.782660000000000078e-02	0.307970160973698
5.690000000000000000e+02	6.562270000000000603e-02	0.308166470357287
5.700000000000000000e+02	6.681945000000000245e-02	0.308362779740876
5.710000000000000000e+02	7.429845000000000199e-02	0.308559089124464
5.720000000000000000e+02	6.982040000000000468e-02	0.308755398508053
5.730000000000000000e+02	6.940414999999999779e-02	0.308951707891641
5.740000000000000000e+02	6.289680000000000271e-02	0.30914801727523
5.750000000000000000e+02	6.332664999999999822e-02	0.309344326658818
5.760000000000000000e+02	6.704330000000000012e-02	0.309540636042407
5.770000000000000000e+02	6.622695000000000665e-02	0.309736945425995
5.780000000000000000e+02	6.499439999999999384e-02	0.309933254809584
5.790000000000000000e+02	6.538934999999999886e-02	0.310129564193173
5.800000000000000000e+02	6.452969999999999540e-02	0.310325873576761
5.810000000000000000e+02	6.626355000000000439e-02	0.31052218296035
5.820000000000000000e+02	6.816049999999999887e-02	0.310718492343938
5.830000000000000000e+02	6.657454999999999623e-02	0.310914801727527
5.840000000000000000e+02	7.328270000000000617e-02	0.311111111111115
5.850000000000000000e+02	6.231975000000000015e-02	0.311307420494704
5.860000000000000000e+02	6.931714999999999405e-02	0.311503729878292
5.870000000000000000e+02	7.355475000000000207e-02	0.311700039261881
5.880000000000000000e+02	7.149294999999999956e-02	0.31189634864547
5.890000000000000000e+02	6.796370000000000189e-02	0.312092658029058
5.900000000000000000e+02	7.009735000000000271e-02	0.312288967412647
5.910000000000000000e+02	7.380494999999999417e-02	0.312485276796235
5.920000000000000000e+02	7.101880000000000692e-02	0.312681586179824
5.930000000000000000e+02	6.842149999999999621e-02	0.312877895563412
5.940000000000000000e+02	6.890245000000000397e-02	0.313074204947001
5.950000000000000000e+02	6.110775000000000234e-02	0.313270514330589
5.960000000000000000e+02	7.393210000000000059e-02	0.313466823714178
5.970000000000000000e+02	6.987060000000000493e-02	0.313663133097767
5.980000000000000000e+02	6.920745000000000369e-02	0.313859442481355
5.990000000000000000e+02	7.140730000000000688e-02	0.314055751864944
6.000000000000000000e+02	6.198354999999999837e-02	0.314252061248532
6.010000000000000000e+02	7.162330000000000085e-02	0.314448370632121
6.020000000000000000e+02	7.195195000000000063e-02	0.314644680015709
6.030000000000000000e+02	6.749085000000000500e-02	0.314840989399298
6.040000000000000000e+02	7.174314399999999481e-02	0.315037298782886
6.050000000000000000e+02	7.110524999999999485e-02	0.315233608166475
6.060000000000000000e+02	7.065530000000000421e-02	0.315429917550064
6.070000000000000000e+02	6.797300000000000564e-02	0.315626226933652
6.080000000000000000e+02	7.020814999999999695e-02	0.315822536317241
6.090000000000000000e+02	6.443469999999999753e-02	0.316018845700829
6.100000000000000000e+02	6.516444999999999876e-02	0.316215155084418
6.110000000000000000e+02	6.733234999999999915e-02	0.316411464468006
6.120000000000000000e+02	6.952255000000000240e-02	0.316607773851595
6.130000000000000000e+02	6.986654999999999949e-02	0.316804083235183
6.140000000000000000e+02	6.647970000000000268e-02	0.317000392618772
6.150000000000000000e+02	7.844410000000000271e-02	0.317196702002361
6.160000000000000000e+02	7.009005000000000096e-02	0.317393011385949
6.170000000000000000e+02	6.394574999999999565e-02	0.317589320769538
6.180000000000000000e+02	7.559459999999999791e-02	0.317785630153126
6.190000000000000000e+02	6.769450000000000467e-02	0.317981939536715
6.200000000000000000e+02	7.092529999999999668e-02	0.318178248920303
6.210000000000000000e+02	7.134965000000000057e-02	0.318374558303892
6.220000000000000000e+02	6.965100000000000458e-02	0.31857086768748
6.230000000000000000e+02	6.879865000000000286e-02	0.318767177071069
6.240000000000000000e+02	7.101280000000000092e-02	0.318963486454658
6.250000000000000000e+02	7.223395000000000510e-02	0.319159795838246
6.260000000000000000e+02	6.734389999999999821e-02	0.319356105221835
6.270000000000000000e+02	7.227830000000000366e-02	0.319552414605423
6.280000000000000000e+02	6.786715000000000109e-02	0.319748723989012
6.290000000000000000e+02	7.151499999999999524e-02	0.3199450333726
6.300000000000000000e+02	7.387394999999999379e-02	0.320141342756189
6.310000000000000000e+02	6.943119999999999847e-02	0.320337652139777
6.320000000000000000e+02	6.807805000000000106e-02	0.320533961523366
6.330000000000000000e+02	7.204125000000000112e-02	0.320730270906955
6.340000000000000000e+02	7.103149999999999742e-02	0.320926580290543
6.350000000000000000e+02	6.924610000000000487e-02	0.321122889674132
6.360000000000000000e+02	7.044754999999999767e-02	0.32131919905772
6.370000000000000000e+02	7.241759999999999864e-02	0.321515508441309
6.380000000000000000e+02	6.774315000000000198e-02	0.321711817824897
6.390000000000000000e+02	7.297910000000000508e-02	0.321908127208486
6.400000000000000000e+02	7.000784999999999647e-02	0.322104436592074
6.410000000000000000e+02	6.493324999999999791e-02	0.322300745975663
6.420000000000000000e+02	7.066569999999999796e-02	0.322497055359252
6.430000000000000000e+02	7.287865000000000315e-02	0.32269336474284
6.440000000000000000e+02	7.055854999999999766e-02	0.322889674126429
6.450000000000000000e+02	6.522899999999999532e-02	0.323085983510017
6.460000000000000000e+02	7.013824999999999921e-02	0.323282292893606
6.470000000000000000e+02	7.392039999999999722e-02	0.323478602277194
6.480000000000000000e+02	6.586114999999999331e-02	0.323674911660783
6.490000000000000000e+02	6.852534999999999876e-02	0.323871221044371
6.500000000000000000e+02	7.153584999999999805e-02	0.32406753042796
6.510000000000000000e+02	6.619455000000000477e-02	0.324263839811549
6.520000000000000000e+02	6.988569999999999505e-02	0.324460149195137
6.530000000000000000e+02	6.835394999999999666e-02	0.324656458578726
6.540000000000000000e+02	6.053410000000000041e-02	0.324852767962314
6.550000000000000000e+02	6.482585000000000430e-02	0.325049077345903
6.560000000000000000e+02	6.634244999999999726e-02	0.325245386729491
6.570000000000000000e+02	6.673139999999999628e-02	0.32544169611308
6.580000000000000000e+02	6.473175000000000456e-02	0.325638005496668
6.590000000000000000e+02	7.086815000000000475e-02	0.325834314880257
6.600000000000000000e+02	7.435274999999999523e-02	0.326030624263846
6.610000000000000000e+02	7.532294999999999963e-02	0.326226933647434
6.620000000000000000e+02	6.926124999999999643e-02	0.326423243031023
6.630000000000000000e+02	6.529770000000000019e-02	0.326619552414611
6.640000000000000000e+02	7.187872200000000600e-02	0.3268158617982
6.650000000000000000e+02	6.677769999999999539e-02	0.327012171181788
6.660000000000000000e+02	6.506810000000000371e-02	0.327208480565377
6.670000000000000000e+02	7.118724999999999359e-02	0.327404789948965
6.680000000000000000e+02	6.861539999999999306e-02	0.327601099332554
6.690000000000000000e+02	6.619500000000000384e-02	0.327797408716143
6.700000000000000000e+02	6.354460000000000663e-02	0.327993718099731
6.710000000000000000e+02	5.955524999999999708e-02	0.32819002748332
6.720000000000000000e+02	6.322975000000000123e-02	0.328386336866908
6.730000000000000000e+02	5.936944999999999723e-02	0.328582646250497
6.740000000000000000e+02	6.142569999999999975e-02	0.328778955634085
6.750000000000000000e+02	7.622800000000000409e-02	0.328975265017674
6.760000000000000000e+02	7.058419999999999972e-02	0.329171574401262
6.770000000000000000e+02	7.094005000000000449e-02	0.329367883784851
6.780000000000000000e+02	7.151609999999999912e-02	0.32956419316844
6.790000000000000000e+02	6.615978699999999768e-02	0.329760502552028
6.800000000000000000e+02	6.277955000000000341e-02	0.329956811935617
6.810000000000000000e+02	6.738665000000000627e-02	0.330153121319205
6.820000000000000000e+02	7.157310000000000061e-02	0.330349430702794
6.830000000000000000e+02	6.509120000000000184e-02	0.330545740086382
6.840000000000000000e+02	7.007639999999999703e-02	0.330742049469971
6.850000000000000000e+02	6.231684199999999729e-02	0.330938358853559
6.860000000000000000e+02	6.200069999999999887e-02	0.331134668237148
6.870000000000000000e+02	6.706175000000000330e-02	0.331330977620737
6.880000000000000000e+02	6.260860000000000036e-02	0.331527287004325
6.890000000000000000e+02	6.570960000000000689e-02	0.331723596387914
6.900000000000000000e+02	6.215095000000000341e-02	0.331919905771502
6.910000000000000000e+02	7.246805000000000607e-02	0.332116215155091
6.920000000000000000e+02	6.204119999999999774e-02	0.332312524538679
6.930000000000000000e+02	5.958859999999999851e-02	0.332508833922268
6.940000000000000000e+02	6.657860000000000167e-02	0.332705143305856
6.950000000000000000e+02	6.301729999999999832e-02	0.332901452689445
6.960000000000000000e+02	6.119224999999999665e-02	0.333097762073034
6.970000000000000000e+02	6.345294999999999408e-02	0.333294071456622
6.980000000000000000e+02	6.199854999999999949e-02	0.333490380840211
6.990000000000000000e+02	5.974759999999999793e-02	0.333686690223799
7.000000000000000000e+02	6.033274999999999749e-02	0.333882999607388
7.010000000000000000e+02	5.822664999999999785e-02	0.334079308990976
7.020000000000000000e+02	5.981369999999999743e-02	0.334275618374565
7.030000000000000000e+02	5.982459999999999861e-02	0.334471927758153
7.040000000000000000e+02	5.640724999999999906e-02	0.334668237141742
7.050000000000000000e+02	6.023850000000000038e-02	0.334864546525331
7.060000000000000000e+02	5.358265000000000250e-02	0.335060855908919
7.070000000000000000e+02	5.431409999999999710e-02	0.335257165292508
7.080000000000000000e+02	6.112494999999999734e-02	0.335453474676096
7.090000000000000000e+02	5.385424999999999934e-02	0.335649784059685
7.100000000000000000e+02	5.322355000000000141e-02	0.335846093443273
7.110000000000000000e+02	5.889550000000000340e-02	0.336042402826862
7.120000000000000000e+02	5.588400000000000312e-02	0.33623871221045
7.130000000000000000e+02	5.707834999999999992e-02	0.336435021594039
7.140000000000000000e+02	5.186595599999999778e-02	0.336631330977628
7.150000000000000000e+02	5.172670000000000046e-02	0.336827640361216
7.160000000000000000e+02	5.119787099999999896e-02	0.337023949744805
7.170000000000000000e+02	5.467563200000000179e-02	0.337220259128393
7.180000000000000000e+02	5.166640000000000121e-02	0.337416568511982
7.190000000000000000e+02	5.028420000000000112e-02	0.33761287789557
7.200000000000000000e+02	5.077075000000000338e-02	0.337809187279159
7.210000000000000000e+02	5.178230000000000333e-02	0.338005496662747
7.220000000000000000e+02	5.038234999999999936e-02	0.338201806046336
7.230000000000000000e+02	4.938926800000000006e-02	0.338398115429925
7.240000000000000000e+02	4.638334999999999680e-02	0.338594424813513
7.250000000000000000e+02	5.171400000000000302e-02	0.338790734197102
7.260000000000000000e+02	5.030482800000000282e-02	0.33898704358069
7.270000000000000000e+02	4.850079999999999669e-02	0.339183352964279
7.280000000000000000e+02	4.543350000000000166e-02	0.339379662347867
7.290000000000000000e+02	4.927895000000000192e-02	0.339575971731456
7.300000000000000000e+02	5.014149999999999857e-02	0.339772281115044
7.310000000000000000e+02	4.361790000000000112e-02	0.339968590498633
7.320000000000000000e+02	4.963854999999999656e-02	0.340164899882222
7.330000000000000000e+02	5.136285000000000156e-02	0.34036120926581
7.340000000000000000e+02	4.807609999999999661e-02	0.340557518649399
7.350000000000000000e+02	4.661760000000000209e-02	0.340753828032987
7.360000000000000000e+02	4.401385000000000020e-02	0.340950137416576
7.370000000000000000e+02	4.443115000000000259e-02	0.341146446800164
7.380000000000000000e+02	4.650775000000000048e-02	0.341342756183753
7.390000000000000000e+02	4.629124999999999907e-02	0.341539065567341
7.400000000000000000e+02	4.681210000000000232e-02	0.34173537495093
7.410000000000000000e+02	4.646145000000000136e-02	0.341931684334519
7.420000000000000000e+02	4.342340000000000089e-02	0.342127993718107
7.430000000000000000e+02	5.094164999999999804e-02	0.342324303101696
7.440000000000000000e+02	4.797309999999999769e-02	0.342520612485284
7.450000000000000000e+02	4.839355000000000046e-02	0.342716921868873
7.460000000000000000e+02	4.777329999999999771e-02	0.342913231252461
7.470000000000000000e+02	4.969674999999999787e-02	0.34310954063605
7.480000000000000000e+02	5.051524999999999765e-02	0.343305850019638
7.490000000000000000e+02	4.891279999999999933e-02	0.343502159403227
7.500000000000000000e+02	4.621669999999999945e-02	0.343698468786816
7.510000000000000000e+02	4.652490000000000098e-02	0.343894778170404
7.520000000000000000e+02	4.732279999999999820e-02	0.344091087553993
7.530000000000000000e+02	4.628505000000000119e-02	0.344287396937581
7.540000000000000000e+02	4.475869999999999849e-02	0.34448370632117
7.550000000000000000e+02	4.608960000000000140e-02	0.344680015704758
7.560000000000000000e+02	5.203875000000000167e-02	0.344876325088347
7.570000000000000000e+02	5.016204999999999969e-02	0.345072634471935
7.580000000000000000e+02	4.726545000000000052e-02	0.345268943855524
7.590000000000000000e+02	4.278185000000000321e-02	0.345465253239113
7.600000000000000000e+02	4.688345000000000012e-02	0.345661562622701
7.610000000000000000e+02	4.394354999999999789e-02	0.34585787200629
7.620000000000000000e+02	4.539739999999999748e-02	0.346054181389878
7.630000000000000000e+02	4.414330000000000337e-02	0.346250490773467
7.640000000000000000e+02	4.588899999999999924e-02	0.346446800157055
7.650000000000000000e+02	4.857095000000000162e-02	0.346643109540644
7.660000000000000000e+02	4.423805000000000098e-02	0.346839418924232
7.670000000000000000e+02	4.299689999999999762e-02	0.347035728307821
7.680000000000000000e+02	3.869879999999999848e-02	0.34723203769141
7.690000000000000000e+02	4.294919999999999988e-02	0.347428347074998
7.700000000000000000e+02	4.780859999999999971e-02	0.347624656458587
7.710000000000000000e+02	4.659574999999999828e-02	0.347820965842175
7.720000000000000000e+02	4.983060000000000267e-02	0.348017275225764
7.730000000000000000e+02	4.845175000000000176e-02	0.348213584609352
7.740000000000000000e+02	4.264350000000000085e-02	0.348409893992941
7.750000000000000000e+02	4.688959999999999656e-02	0.348606203376529
7.760000000000000000e+02	4.276710000000000234e-02	0.348802512760118
7.770000000000000000e+02	4.825444999999999734e-02	0.348998822143707
7.780000000000000000e+02	4.974660000000000193e-02	0.349195131527295
7.790000000000000000e+02	4.664750000000000146e-02	0.349391440910884
7.800000000000000000e+02	4.707630000000000148e-02	0.349587750294472
7.810000000000000000e+02	5.014500000000000207e-02	0.349784059678061
7.820000000000000000e+02	4.918315000000000187e-02	0.349980369061649
7.830000000000000000e+02	5.128975000000000201e-02	0.350176678445238
7.840000000000000000e+02	5.269019999999999954e-02	0.350372987828826
7.850000000000000000e+02	4.763295000000000029e-02	0.350569297212415
7.860000000000000000e+02	4.824950000000000072e-02	0.350765606596004
7.870000000000000000e+02	4.747595000000000287e-02	0.350961915979592
7.880000000000000000e+02	4.617580000000000295e-02	0.351158225363181
7.890000000000000000e+02	4.743929999999999675e-02	0.351354534746769
7.900000000000000000e+02	4.335839999999999833e-02	0.351550844130358
7.910000000000000000e+02	4.667614999999999958e-02	0.351747153513946
7.920000000000000000e+02	4.730430000000000051e-02	0.351943462897535
7.930000000000000000e+02	5.154344999999999760e-02	0.352139772281123
7.940000000000000000e+02	4.830199999999999771e-02	0.352336081664712
7.950000000000000000e+02	4.945544999999999802e-02	0.352532391048301
7.960000000000000000e+02	4.892350000000000171e-02	0.352728700431889
7.970000000000000000e+02	4.965785000000000338e-02	0.352925009815478
7.980000000000000000e+02	4.710215000000000235e-02	0.353121319199066
7.990000000000000000e+02	4.646195000000000186e-02	0.353317628582655
8.000000000000000000e+02	4.611774999999999902e-02	0.353513937966243
8.010000000000000000e+02	4.714834999999999859e-02	0.353710247349832
8.020000000000000000e+02	4.979764999999999886e-02	0.35390655673342
8.030000000000000000e+02	4.757700000000000123e-02	0.354102866117009
8.040000000000000000e+02	4.863100000000000062e-02	0.354299175500598
8.050000000000000000e+02	4.270945000000000297e-02	0.354495484884186
8.060000000000000000e+02	4.827034999999999659e-02	0.354691794267775
8.070000000000000000e+02	4.664549999999999946e-02	0.354888103651363
8.080000000000000000e+02	4.625819999999999932e-02	0.355084413034952
8.090000000000000000e+02	4.349539999999999657e-02	0.35528072241854
8.100000000000000000e+02	4.666895000000000071e-02	0.355477031802129
8.110000000000000000e+02	5.062595000000000289e-02	0.355673341185717
8.120000000000000000e+02	4.671524999999999983e-02	0.355869650569306
8.130000000000000000e+02	4.591855000000000242e-02	0.356065959952895
8.140000000000000000e+02	4.459189999999999682e-02	0.356262269336483
8.150000000000000000e+02	4.166924999999999796e-02	0.356458578720072
8.160000000000000000e+02	4.275310000000000221e-02	0.35665488810366
8.170000000000000000e+02	4.516089999999999688e-02	0.356851197487249
8.180000000000000000e+02	4.509790000000000326e-02	0.357047506870837
8.190000000000000000e+02	4.146844999999999698e-02	0.357243816254426
8.200000000000000000e+02	4.631369999999999931e-02	0.357440125638014
8.210000000000000000e+02	4.355080000000000062e-02	0.357636435021603
8.220000000000000000e+02	4.457180000000000170e-02	0.357832744405192
8.230000000000000000e+02	4.543939999999999785e-02	0.35802905378878
8.240000000000000000e+02	4.477445000000000036e-02	0.358225363172369
8.250000000000000000e+02	4.708999999999999991e-02	0.358421672555957
8.260000000000000000e+02	4.747755000000000031e-02	0.358617981939546
8.270000000000000000e+02	4.346799999999999969e-02	0.358814291323134
8.280000000000000000e+02	4.030254999999999949e-02	0.359010600706723
8.290000000000000000e+02	4.473055000000000087e-02	0.359206910090311
8.300000000000000000e+02	4.806644999999999668e-02	0.3594032194739
8.310000000000000000e+02	4.307760000000000061e-02	0.359599528857489
8.320000000000000000e+02	4.326300000000000284e-02	0.359795838241077
8.330000000000000000e+02	4.191090000000000093e-02	0.359992147624666
8.340000000000000000e+02	4.286084999999999895e-02	0.360188457008254
8.350000000000000000e+02	4.619795000000000151e-02	0.360384766391843
8.360000000000000000e+02	4.260234999999999717e-02	0.360581075775431
8.370000000000000000e+02	4.344180000000000264e-02	0.36077738515902
8.380000000000000000e+02	4.362814999999999749e-02	0.360973694542608
8.390000000000000000e+02	4.615034999999999971e-02	0.361170003926197
8.400000000000000000e+02	4.396764999999999701e-02	0.361366313309786
8.410000000000000000e+02	4.291924999999999907e-02	0.361562622693374
8.420000000000000000e+02	4.095750000000000085e-02	0.361758932076963
8.430000000000000000e+02	4.597425000000000123e-02	0.361955241460551
8.440000000000000000e+02	4.266434999999999672e-02	0.36215155084414
8.450000000000000000e+02	4.739140000000000019e-02	0.362347860227728
8.460000000000000000e+02	4.578175000000000300e-02	0.362544169611317
8.470000000000000000e+02	4.106259999999999771e-02	0.362740478994905
8.480000000000000000e+02	3.772790000000000171e-02	0.362936788378494
8.490000000000000000e+02	3.874500000000000166e-02	0.363133097762083
8.500000000000000000e+02	4.238714999999999844e-02	0.363329407145671
8.510000000000000000e+02	4.088964999999999961e-02	0.36352571652926
8.520000000000000000e+02	3.760444999999999760e-02	0.363722025912848
8.530000000000000000e+02	4.038789999999999741e-02	0.363918335296437
8.540000000000000000e+02	3.696325000000000305e-02	0.364114644680025
8.550000000000000000e+02	3.772514999999999896e-02	0.364310954063614
8.560000000000000000e+02	3.637420000000000236e-02	0.364507263447202
8.570000000000000000e+02	3.871175000000000310e-02	0.364703572830791
8.580000000000000000e+02	3.963465000000000044e-02	0.36489988221438
8.590000000000000000e+02	3.628619999999999762e-02	0.365096191597968
8.600000000000000000e+02	3.701360000000000067e-02	0.365292500981557
8.610000000000000000e+02	3.755225000000000229e-02	0.365488810365145
8.620000000000000000e+02	3.898875000000000257e-02	0.365685119748734
8.630000000000000000e+02	4.417284999999999962e-02	0.365881429132322
8.640000000000000000e+02	3.802989999999999843e-02	0.366077738515911
8.650000000000000000e+02	3.302709999999999674e-02	0.366274047899499
8.660000000000000000e+02	3.892314999999999664e-02	0.366470357283088
8.670000000000000000e+02	3.321854999999999947e-02	0.366666666666677
8.680000000000000000e+02	3.724095000000000183e-02	0.366862976050265
8.690000000000000000e+02	3.545904999999999890e-02	0.367059285433854
8.700000000000000000e+02	3.478500000000000342e-02	0.367255594817442
8.710000000000000000e+02	3.976625000000000298e-02	0.367451904201031
8.720000000000000000e+02	3.412794999999999718e-02	0.367648213584619
8.730000000000000000e+02	3.690070000000000155e-02	0.367844522968208
8.740000000000000000e+02	3.324660000000000115e-02	0.368040832351796
8.750000000000000000e+02	3.571384999999999837e-02	0.368237141735385
8.760000000000000000e+02	3.136139999999999761e-02	0.368433451118974
8.770000000000000000e+02	3.442674999999999902e-02	0.368629760502562
8.780000000000000000e+02	3.188284999999999730e-02	0.368826069886151
8.790000000000000000e+02	3.351409999999999806e-02	0.369022379269739
8.800000000000000000e+02	3.330704999999999777e-02	0.369218688653328
8.810000000000000000e+02	3.353969999999999868e-02	0.369414998036916
8.820000000000000000e+02	3.544024999999999953e-02	0.369611307420505
8.830000000000000000e+02	3.397150000000000170e-02	0.369807616804093
8.840000000000000000e+02	3.497820000000000096e-02	0.370003926187682
8.850000000000000000e+02	3.504365000000000258e-02	0.370200235571271
8.860000000000000000e+02	3.264564999999999828e-02	0.370396544954859
